la,lo,s,n
52.5613,-0.1284,3,1
52.4898,-0.2961,3,1
52.3905,0.1502,3,1
52.5125,-0.1431,3,1
52.2663,-0.3339,1,1
54.4524,-2.374,3,1
54.8771,-2.9065,3,1
54.1156,-3.238,3,1
54.8533,-3.0211,3,1
54.9679,-3.0017,3,1
52.7895,-1.5711,3,1
53.2988,-1.4653,3,1
53.0985,-1.3185,3,1
52.9119,-1.327,2,1
50.5211,-3.5924,3,1
50.8881,-3.4549,3,1
51.0591,-4.1741,3,1
50.7091,-4.0564,3,1
50.5888,-3.6229,3,1
50.9559,0.4986,2,1
50.9284,-0.042,3,1
50.8534,0.5565,2,1
50.8437,0.2563,2,1
51.9265,0.7366,2,1
51.6807,0.0403,3,1
51.6174,0.5281,3,1
51.5497,0.6231,3,1
51.8387,0.7997,3,1
51.8379,1.2448,3,1
51.8649,-2.4893,3,1
51.6977,-1.7969,3,1
51.0926,-0.8055,3,1
51.0279,-1.2761,3,1
50.9223,-1.3049,3,1
51.2779,-1.075,3,1
50.8333,-1.1731,3,1
51.8697,0.1752,3,1
51.6698,-0.3661,3,1
51.6931,-0.383,3,1
51.9438,-0.1115,3,1
51.8786,-0.2021,3,1
51.6855,-0.0199,3,1
51.7049,-0.4951,3,1
51.3625,1.3224,3,1
51.2959,1.087,3,1
51.4438,0.2076,3,1
51.4295,0.2391,3,1
51.2413,1.352,3,1
51.289,0.5174,3,1
51.3943,0.1804,2,1
51.3821,1.3908,3,1
51.3278,0.7999,3,1
51.2281,1.2127,3,1
51.4262,0.2397,3,1
53.7413,-2.734,2,1
53.7658,-2.2063,3,1
53.7855,-2.3284,3,1
54.0618,-2.8887,3,1
53.7572,-3.0232,3,1
53.5461,-2.7852,2,1
54.0511,-2.8131,2,1
53.7696,-2.3789,3,1
52.7137,-1.0485,3,1
52.5935,-1.109,3,1
52.7238,-1.3742,2,1
52.6136,-1.0751,3,1
52.6948,-1.3963,2,1
53.0565,-0.4539,3,1
53.156,-0.2202,3,1
52.9562,-0.0309,3,1
52.9098,-0.0846,3,1
52.65,-0.4774,2,1
53.2123,0.2912,2,1
52.6984,-0.3393,3,1
53.2072,-0.0375,3,1
52.8171,0.7107,3,1
52.5832,1.7261,3,1
52.622,1.276,3,1
52.4839,1.4921,3,1
52.738,0.8348,3,1
52.6107,1.329,2,1
53.1374,-1.1584,3,1
53.0065,-0.8042,3,1
52.9307,-1.1423,3,1
53.0248,-1.191,2,1
53.0321,-1.3091,2,1
53.1252,-1.2643,3,1
53.319,-1.1319,3,1
51.7585,-1.3411,1,1
52.0881,-1.3733,3,1
51.788,-1.281,3,1
52.6209,-1.672,3,1
52.7057,-2.1015,2,1
51.9683,1.3616,3,1
52.4402,1.578,3,1
52.252,0.9843,3,1
52.3213,0.4442,2,1
52.0258,1.2075,3,1
51.4402,-0.5099,3,1
51.4177,-0.5143,1,1
51.2605,-0.5434,3,1
51.2765,-0.3751,2,1
51.2376,-0.169,3,1
51.2979,-0.2779,2,1
51.2831,-0.619,3,1
51.2472,-0.5887,3,1
51.4271,-0.4724,3,1
51.3255,-0.2074,3,1
51.3986,-0.3513,3,1
52.1976,-1.4681,3,1
52.507,-1.4763,3,1
52.3094,-1.5282,3,1
52.2099,-1.728,3,1
52.2533,-1.3382,3,1
51.1059,-0.0485,3,1
50.8521,-0.551,3,1
51.1114,-0.2298,3,1
50.9622,-0.5057,3,1
50.7844,-0.6707,2,1
50.8454,-0.7762,2,1
50.8332,-0.7862,2,1
50.822,-0.8055,3,1
50.8091,-0.7036,3,1
50.835,-0.7659,2,1
52.0211,-2.0166,2,1
52.2127,-2.1597,3,1
52.3685,-1.8876,1,1
55.098,-3.3347,3,1
55.9202,-2.9356,2,1
58.2056,-6.3079,3,1
55.9915,-3.7887,3,1
58.5954,-3.3992,1,1
55.5709,-3.3967,3,1
56.0616,-4.8417,3,1
55.9361,-3.2829,2,1
55.9195,-3.3253,3,1
55.9102,-3.2783,3,1
55.8703,-3.7094,2,1
56.557,-2.6017,2,1
56.3083,-2.8247,2,1
55.8186,-4.2556,3,1
53.3153,-4.253,2,1
53.2631,-4.0923,3,1
53.1143,-4.2683,3,1
52.3987,-4.0694,2,1
51.6855,-4.952,3,1
52.009,-4.2244,3,1
51.6232,-3.9919,3,1
51.6089,-3.6594,3,1
51.5016,-3.2273,3,1
51.5718,-3.3071,3,1
51.5849,-3.2857,3,1
51.798,-3.2076,3,1
51.8002,-2.719,3,1
51.8273,-2.7499,2,1
51.5494,-3.0461,2,1
52.1241,-3.5125,2,1
52.2748,-3.3335,3,1
52.7577,-3.086,3,1
54.5732,-1.2396,3,1
54.5136,-1.1888,2,1
54.546,-1.1943,3,1
54.5665,-1.0651,3,1
53.3218,-2.7096,3,1
53.3972,-2.5874,3,1
53.7717,-0.322,3,1
53.7536,-0.3602,3,1
53.77,-0.669,3,1
53.7064,-0.8718,3,1
53.5363,-0.0901,2,1
53.565,-0.093,2,1
53.6865,-0.4646,3,1
53.5858,-0.4153,3,1
53.9561,-1.1498,3,1
52.6406,-1.1135,3,1
52.6004,-1.1155,2,1
52.6669,-1.1529,3,1
52.9592,-1.1678,3,1
53.0074,-1.1989,3,1
52.9779,-1.2338,2,1
52.9557,-1.1754,2,1
53.0023,-1.1909,2,1
52.1223,-3.0011,3,1
52.79,-2.3942,3,1
53.0507,-2.2104,3,1
51.4105,-2.4898,3,1
51.3777,-2.3794,3,1
51.4722,-2.5518,3,1
51.4861,-2.5942,3,1
51.4575,-2.5502,2,1
51.3461,-2.9795,3,1
51.5611,-2.4833,3,1
51.5428,-2.5469,3,1
50.3912,-4.1811,3,1
50.4146,-4.0943,3,1
51.5464,-1.8522,3,1
51.5624,-1.7713,3,1
51.5678,-1.8073,3,1
52.5858,-0.2427,3,1
52.5804,-0.2069,3,1
51.8929,-0.4664,3,1
51.9048,-0.4169,3,1
51.5392,0.7045,2,1
51.5432,0.7185,3,1
51.489,0.2719,2,1
51.414,-0.7608,3,1
51.4619,-0.9744,3,1
51.4116,-0.9675,3,1
51.4536,-1.0054,3,1
51.4561,-0.9929,3,1
51.5025,-0.5876,3,1
51.4548,-0.6229,3,1
51.4804,-0.7386,3,1
51.4797,-0.624,3,1
50.9326,-1.422,3,1
50.9121,-1.4046,3,1
54.8191,-1.5323,2,1
54.8597,-1.5745,3,1
53.3233,-2.239,3,1
53.1981,-2.9221,2,1
53.2802,-2.9673,3,1
53.1689,-2.821,3,1
53.296,-3.0191,3,1
53.2742,-2.9117,3,1
53.199,-2.4088,3,1
52.8877,-3.0244,2,1
52.7144,-2.8191,2,1
50.4516,-4.4697,2,1
50.2286,-5.2597,3,1
50.2367,-5.2207,3,1
50.5401,-4.8555,2,1
50.3215,-4.9614,3,1
50.2451,-5.2288,3,1
50.4042,-5.064,3,1
51.3867,-2.0399,3,1
51.631,-1.8262,3,1
51.0,-2.1658,3,1
51.3546,-2.002,2,1
51.364,-2.1265,3,1
51.0585,-1.7946,2,1
51.3804,-2.1421,3,1
51.3014,-2.1778,3,1
51.411,-2.0926,3,1
52.0221,-0.5858,3,1
52.0268,-0.6092,3,1
50.734,-1.7866,3,1
50.7591,-1.9248,3,1
50.7445,-1.9673,3,1
50.7925,-1.9779,3,1
50.7351,-1.98,2,1
50.7228,-1.8893,3,1
51.5401,-0.6254,3,1
51.5756,-0.5405,3,1
51.6138,-0.7728,3,1
52.3912,-0.7499,3,1
52.4842,-0.7074,2,1
52.2553,-0.9186,3,1
52.0128,-1.1572,3,1
52.2889,-1.2161,3,1
53.7126,-1.018,3,1
54.3072,-1.6328,2,1
54.489,-1.1366,2,1
53.9253,-2.003,3,1
53.9439,-1.3721,3,1
51.0142,-3.0973,3,1
51.2058,-2.6752,3,1
53.5808,-2.435,3,1
53.5232,-2.1917,2,1
53.4831,-2.183,1,1
53.4489,-2.1921,3,1
53.4506,-2.273,3,1
53.3914,-2.2829,3,1
53.5245,-2.3537,3,1
53.5105,-2.3964,3,1
53.4824,-2.2657,3,1
53.4356,-2.1843,1,1
53.4119,-2.3488,2,1
53.4029,-2.8076,3,1
53.4835,-2.8907,2,1
53.405,-2.9823,3,1
53.4243,-2.9156,2,1
53.4812,-2.9826,3,1
53.4699,-2.998,3,1
53.3257,-2.9715,3,1
53.5469,-1.4623,2,1
53.5376,-1.1016,3,1
53.4944,-1.1603,2,1
53.6345,-0.9553,3,1
53.3711,-1.1976,2,1
53.3651,-1.5096,3,1
53.3267,-1.4762,3,1
53.3397,-1.4801,2,1
54.9766,-1.6597,3,1
54.9752,-1.6511,3,1
55.0066,-1.466,3,1
54.9654,-1.4731,3,1
54.9127,-1.5236,3,1
54.8724,-1.3852,3,1
52.458,-1.9447,3,1
52.4359,-1.9455,3,1
52.4288,-1.9012,3,1
52.5206,-1.8768,2,1
52.5041,-1.9442,3,1
52.4738,-1.9032,3,1
52.5027,-1.904,3,1
52.4892,-1.94,3,1
52.4204,-1.521,3,1
52.4302,-1.4922,3,1
52.5132,-2.0696,3,1
52.5431,-2.122,3,1
52.504,-2.0918,3,1
52.4793,-2.1515,3,1
52.5443,-1.9461,2,1
52.492,-1.971,3,1
52.4878,-1.9496,3,1
52.5187,-1.9946,3,1
52.4795,-1.9697,3,1
52.6023,-2.045,2,1
52.5978,-2.1618,3,1
52.5838,-2.0791,2,1
53.8431,-1.7618,3,1
53.7602,-1.7808,3,1
53.7946,-1.7112,3,1
53.7611,-1.68,3,1
53.733,-1.7884,3,1
53.6841,-1.8384,3,1
53.6592,-1.6071,3,1
53.7061,-1.6715,3,1
53.6452,-1.7602,3,1
53.7921,-1.4315,3,1
53.8082,-1.5356,3,1
53.7811,-1.5388,3,1
53.8149,-1.5602,3,1
53.8015,-1.4987,3,1
53.6984,-1.3027,2,1
54.962,-1.6006,3,1
51.5611,0.1516,3,1
51.5726,0.1419,3,1
51.5581,-0.217,3,1
51.6028,-0.2371,3,1
51.5839,-0.2481,3,1
51.6425,-0.2537,3,1
51.4785,0.1828,3,1
51.4827,0.1469,3,1
51.4448,0.1037,2,1
51.4974,0.1538,3,1
51.5412,-0.2606,3,1
51.5536,-0.2923,3,1
51.5502,-0.301,3,1
51.3303,0.0542,2,1
51.4128,-0.068,3,1
51.3999,0.0331,3,1
51.5442,-0.1655,2,1
51.5434,-0.126,3,1
51.5562,-0.139,2,1
51.5188,-0.1195,2,1
51.556,-0.1391,3,1
51.319,-0.15,2,1
51.3601,-0.0316,3,1
51.389,-0.0568,3,1
51.3042,-0.1095,3,1
51.5136,-0.2986,2,1
51.5246,-0.3242,3,1
51.5146,-0.2693,3,1
51.6589,-0.0879,3,1
51.6339,-0.0626,3,1
51.6835,-0.0992,3,1
51.4841,-0.0229,3,1
51.4792,0.024,2,1
51.4476,0.0237,3,1
51.5436,-0.0595,3,1
51.5459,-0.0696,3,1
51.5445,-0.0553,3,1
51.5228,-0.0775,3,1
51.588,-0.1337,3,1
51.5781,-0.0731,2,1
51.5895,-0.1072,3,1
51.5775,-0.0731,3,1
51.5868,-0.087,2,1
51.6076,-0.3357,3,1
51.615,-0.3238,3,1
51.5338,-0.4259,3,1
51.4953,-0.4464,3,1
51.5496,-0.4003,3,1
51.5232,-0.4216,3,1
51.5426,-0.4652,3,1
51.4467,-0.4095,3,1
51.441,-0.4146,3,1
51.4726,-0.3221,3,1
51.4761,-0.3863,2,1
51.4732,-0.4024,2,1
51.4772,-0.3784,3,1
51.4924,-0.285,3,1
51.4588,-0.4036,3,1
51.523,-0.0998,3,1
51.5646,-0.1322,3,1
51.4931,-0.1864,3,1
51.5044,-0.1935,3,1
51.381,-0.2841,3,1
51.4685,-0.1011,3,1
51.4893,-0.1183,3,1
51.4894,-0.1112,2,1
51.4376,0.006,3,1
51.4505,-0.0169,3,1
51.4684,-0.0257,3,1
51.4703,-0.0292,3,1
51.3895,-0.1882,3,1
51.4097,-0.2284,3,1
51.5318,-0.0012,2,1
51.5219,0.0713,3,1
51.5362,-0.007,3,1
51.5402,0.0028,3,1
51.5344,0.0557,3,1
51.5718,0.0235,3,1
51.4723,-0.2765,3,1
51.4595,-0.2968,2,1
51.426,-0.3169,3,1
51.4788,-0.238,3,1
51.4631,-0.2893,3,1
51.3534,-0.1716,3,1
51.3598,-0.2061,3,1
51.523,-0.0147,3,1
51.5278,-0.0222,3,1
51.5421,-0.0259,3,1
51.6072,-0.01,3,1
51.5825,-0.0326,3,1
51.4316,-0.149,3,1
51.4498,-0.1997,3,1
51.4317,-0.1643,3,1
51.4644,-0.1816,2,1
51.4647,-0.1592,3,1
51.464,-0.2156,2,1
51.5301,-0.1834,3,1
51.4902,-0.1268,2,1
51.5127,-0.1579,3,1
51.5044,-0.1739,2,1
51.5251,-0.2032,2,1
51.5319,-0.1857,3,1
51.4858,-0.1457,3,1
51.5097,-0.1234,3,1
51.5126,-0.1198,2,1
52.2204,0.1552,3,1
52.2308,0.1762,1,1
52.5556,0.0997,3,1
52.3272,-0.3007,3,1
52.0589,0.0772,3,1
54.8971,-2.9388,3,1
54.6108,-3.5207,3,1
54.1173,-3.2066,2,1
52.8842,-1.2876,3,1
53.0107,-1.5851,3,1
53.2533,-1.9183,3,1
51.0509,-4.1954,3,1
50.75,-3.0287,2,1
50.8251,-3.4235,3,1
50.4784,-3.5871,2,1
50.4873,-3.7706,3,1
50.5866,-3.6236,3,1
50.8318,-4.3394,3,1
50.8604,0.255,3,1
50.8654,0.5734,3,1
51.5846,0.4988,3,1
51.8673,0.9092,3,1
51.8697,0.5533,3,1
51.9325,0.6166,3,1
51.8636,0.8741,3,1
51.5834,0.4743,2,1
51.8711,1.1428,2,1
51.687,0.4654,2,1
51.7901,0.6256,3,1
51.7016,0.5797,3,1
51.8289,-2.2584,3,1
51.83,-2.1078,3,1
50.8473,-1.1235,2,1
50.757,-1.5376,2,1
51.0316,-1.0429,2,1
51.2276,-1.0637,3,1
50.7923,-1.1452,3,1
50.994,-1.4693,3,1
51.7978,-0.0706,3,1
51.917,-0.2138,3,1
51.7871,-0.0148,3,1
51.9472,-0.2787,3,1
51.8073,-0.6583,3,1
51.8183,-0.3128,3,1
51.2933,1.0577,3,1
51.3095,0.3943,3,1
51.4338,0.2154,3,1
51.4426,0.2392,2,1
51.2139,1.3877,2,1
51.4058,0.9089,3,1
51.3972,0.3277,3,1
51.4531,0.2369,2,1
51.2876,0.5529,3,1
51.3221,0.5587,3,1
51.1258,0.935,3,1
51.4116,0.4578,3,1
51.2813,1.0631,3,1
51.3608,0.157,3,1
51.3526,1.4398,3,1
51.1754,0.6411,1,1
51.1232,0.3606,3,1
51.3854,1.3834,3,1
51.3196,0.6476,3,1
51.0808,1.0478,3,1
51.3812,1.3838,3,1
53.7838,-2.68,3,1
53.6998,-2.6698,3,1
53.8337,-2.2124,3,1
53.8399,-2.8806,3,1
53.772,-2.7059,2,1
53.565,-2.7951,2,1
53.8092,-2.8906,3,1
53.7943,-2.9824,3,1
53.6669,-2.6348,3,1
54.0849,-2.8078,3,1
52.5165,-1.356,3,1
52.5702,-1.0384,3,1
53.1543,0.3434,3,1
53.2195,-0.1076,3,1
53.5695,-0.2421,2,1
52.9743,-0.0252,2,1
53.2217,-0.5445,3,1
53.2345,-0.5111,3,1
53.241,0.2841,2,1
53.0062,-0.4154,3,1
52.6655,1.1058,2,1
52.6228,1.3115,2,1
52.5252,1.5543,3,1
52.7336,1.4124,2,1
52.4382,0.7376,1,1
52.6917,0.6159,3,1
52.6574,1.2806,3,1
52.6469,0.6886,3,1
53.065,-0.8091,2,1
52.9964,-1.138,3,1
53.0096,-1.0009,3,1
53.0746,-0.8158,2,1
53.0457,-0.7915,3,1
52.0654,-1.3314,3,1
52.8302,-2.28,3,1
52.9735,-2.2613,3,1
52.2506,0.6889,3,1
52.0526,1.1804,2,1
52.058,1.1357,3,1
52.0499,1.152,3,1
51.2452,-0.5321,3,1
51.3406,-0.4799,3,1
51.3603,-0.6819,2,1
51.3216,-0.5579,3,1
51.4575,-0.4866,3,1
51.3363,-0.2906,3,1
51.3261,-0.4032,2,1
52.4844,-1.427,3,1
52.4018,-1.4314,3,1
52.196,-1.7106,3,1
50.8141,-0.394,3,1
50.8181,-0.3928,3,1
50.8362,-0.3174,3,1
50.818,-0.3959,3,1
50.819,-0.3868,3,1
50.8297,-0.3976,2,1
52.3034,-1.9372,2,1
52.1995,-2.3889,2,1
52.3564,-2.316,3,1
52.0303,-1.8255,2,1
55.0338,-4.0929,2,1
58.5931,-3.3915,3,1
55.6888,-4.7492,3,1
55.7995,-4.8596,3,1
55.753,-4.6251,2,1
55.6369,-3.7415,3,1
55.7689,-4.0163,2,1
55.9377,-3.2175,2,1
55.9423,-3.2954,3,1
55.9644,-3.1705,3,1
55.9028,-3.2693,3,1
55.8924,-3.5237,3,1
55.9872,-3.5644,3,1
55.9429,-4.1594,3,1
56.2073,-3.4322,3,1
56.4135,-3.5543,2,1
55.8539,-4.2714,3,1
55.8725,-3.9449,3,1
53.2146,-3.6314,3,1
53.2366,-3.6059,3,1
53.1795,-3.8349,3,1
53.054,-3.012,2,1
53.0093,-3.0448,3,1
51.752,-4.9532,3,1
51.7903,-3.9919,3,1
51.5767,-4.0147,3,1
51.396,-3.279,3,1
51.5003,-3.2987,3,1
51.6793,-3.5469,3,1
51.5995,-3.3512,3,1
51.638,-3.2318,3,1
51.7854,-3.2112,2,1
51.6828,-2.8791,3,1
51.5838,-2.7962,2,1
51.6051,-3.0619,2,1
51.603,-2.9254,3,1
52.7659,-3.1043,3,1
52.6863,-3.0841,2,1
54.6793,-1.2014,3,1
54.6434,-1.1887,2,1
54.5763,-1.2343,3,1
54.5632,-1.315,3,1
53.3465,-2.7061,1,1
53.373,-2.7328,3,1
53.3876,-2.6582,3,1
53.8378,-3.0505,3,1
53.7942,-3.0028,3,1
53.7578,-0.3491,3,1
53.7536,-0.4087,3,1
53.6958,-0.8734,3,1
53.7253,-0.4565,3,1
54.1085,-0.455,3,1
53.9032,-0.1701,3,1
53.5705,-0.6345,3,1
53.9889,-1.0731,3,1
53.9542,-1.0772,3,1
52.653,-1.0994,3,1
52.6472,-1.1792,3,1
52.9613,-1.1971,3,1
52.9663,-1.1652,3,1
52.9913,-1.1444,3,1
52.9025,-1.1795,3,1
52.9187,-1.171,3,1
52.24,-2.9066,3,1
52.7645,-2.3761,3,1
53.0242,-2.139,3,1
53.0499,-2.1987,3,1
51.3846,-2.3635,3,1
51.3946,-2.3458,3,1
51.4323,-2.6067,3,1
51.4536,-2.5924,2,1
51.4931,-2.6894,2,1
51.4032,-2.6034,3,1
51.495,-2.6176,3,1
51.5307,-2.4165,3,1
51.5747,-2.6402,2,1
51.6126,-2.4846,2,1
50.4254,-4.143,3,1
50.4694,-3.5445,3,1
51.5576,-1.7959,3,1
51.5683,-1.8018,3,1
51.5817,-1.8141,3,1
52.5753,-0.2481,3,1
51.401,0.4811,3,1
51.3655,0.623,3,1
51.4169,-0.7347,3,1
51.4134,-0.762,2,1
51.3934,-0.7432,3,1
51.4534,-1.3268,2,1
51.4511,-0.9825,3,1
51.5,-0.725,3,1
51.438,-0.8908,3,1
52.1844,-0.6879,3,1
52.0762,-0.736,3,1
52.0332,-0.6918,3,1
50.8262,-0.152,3,1
50.8319,-0.1598,2,1
50.8382,-0.1274,3,1
50.8164,-0.1073,3,1
50.84,-1.0681,3,1
50.7998,-1.0909,3,1
50.9173,-1.427,3,1
50.9024,-1.3411,2,1
50.703,-1.2931,3,1
53.1391,-2.4024,3,1
53.27,-2.1599,3,1
53.089,-2.4511,3,1
53.2763,-2.5519,3,1
53.1714,-2.8186,3,1
53.2701,-2.8105,3,1
53.19,-2.8436,3,1
50.3229,-4.9601,2,1
50.639,-4.6964,2,1
50.2631,-5.0511,3,1
50.2007,-5.395,3,1
50.1519,-5.0792,2,1
50.2383,-5.2377,3,1
51.3587,-1.5833,3,1
51.0797,-1.782,3,1
51.5567,-2.1619,3,1
52.166,-0.5089,3,1
51.8795,-0.5431,3,1
51.8916,-0.5633,2,1
51.8842,-0.5318,3,1
51.8862,-0.4705,3,1
51.9432,-0.4995,3,1
52.0637,-0.4986,3,1
55.7596,-1.9971,3,1
50.7594,-1.9255,3,1
50.7246,-2.9335,1,1
50.6431,-2.4774,3,1
50.7107,-2.4191,2,1
51.5843,-0.5342,3,1
51.612,-0.7773,3,1
51.7066,-0.6138,3,1
51.5982,-0.6472,3,1
51.7936,-0.8035,2,1
51.6295,-0.6886,3,1
51.7918,-0.7801,3,1
52.2274,-0.9033,3,1
52.0931,-0.8762,3,1
52.1181,-0.9649,3,1
51.9962,-1.2453,3,1
53.9968,-1.7004,3,1
54.2761,-0.4063,3,1
54.4797,-0.635,2,1
53.9622,-2.0145,2,1
53.9487,-1.3036,2,1
53.7696,-1.1184,3,1
50.9759,-2.672,3,1
50.9576,-2.6301,3,1
53.6469,-2.3187,3,1
53.6488,-2.3185,3,1
53.4255,-2.2367,3,1
53.509,-2.162,3,1
53.5447,-2.1417,3,1
53.5742,-2.1756,3,1
53.6469,-2.0856,3,1
53.5842,-2.2084,2,1
53.6083,-2.1478,3,1
53.5232,-2.3812,2,1
53.5029,-2.4031,3,1
53.4896,-2.0974,3,1
53.4167,-2.3189,2,1
53.529,-2.6557,3,1
53.421,-2.7816,3,1
53.3927,-2.9337,3,1
53.4224,-2.9405,3,1
53.4037,-2.9438,2,1
53.3823,-2.9598,3,1
53.6562,-3.0018,3,1
53.4543,-2.9896,2,1
53.4768,-2.9621,2,1
53.5163,-3.0189,3,1
53.3279,-3.0128,1,1
53.3647,-3.0156,3,1
53.3709,-3.0153,3,1
53.4304,-3.0473,3,1
53.3753,-3.1612,3,1
53.5455,-1.4804,3,1
53.549,-1.3105,3,1
53.592,-1.0285,2,1
53.4689,-1.3383,3,1
53.3906,-1.1775,2,1
53.365,-1.2828,3,1
53.3879,-1.4109,3,1
53.3674,-1.5419,3,1
54.9692,-1.6173,2,1
55.0345,-1.4567,2,1
54.9808,-1.3996,2,1
52.5419,-1.8867,2,1
52.4771,-1.8546,3,1
52.4994,-1.8959,3,1
52.4432,-2.0122,3,1
52.4594,-1.9472,3,1
52.407,-1.499,3,1
52.5035,-2.074,3,1
52.4882,-2.1198,2,1
52.5396,-2.0429,3,1
52.4781,-2.0629,3,1
52.528,-2.017,3,1
52.5206,-2.0548,3,1
52.5029,-1.9774,2,1
52.4828,-2.0297,3,1
52.4272,-1.7977,2,1
52.6018,-1.9754,3,1
52.6026,-1.9128,3,1
52.6015,-2.1635,3,1
52.5851,-2.1383,3,1
53.9041,-1.772,3,1
53.8022,-1.7738,3,1
53.8032,-1.7617,3,1
53.8906,-1.731,3,1
53.7763,-1.7745,3,1
53.7812,-1.5447,3,1
53.793,-1.3767,2,1
53.8015,-1.6302,3,1
53.797,-1.5307,3,1
53.8042,-1.6386,3,1
53.7929,-1.5687,3,1
53.8443,-1.5087,3,1
53.7048,-1.2383,2,1
53.692,-1.2958,2,1
53.7005,-1.3241,3,1
51.519,-0.088,3,1
51.5131,-0.0906,3,1
51.581,0.138,3,1
51.5361,0.0696,3,1
51.621,-0.2554,3,1
51.627,-0.1637,3,1
51.6552,-0.2018,3,1
51.4543,0.1228,3,1
51.5356,-0.2574,3,1
51.5441,-0.299,2,1
51.5791,-0.3242,3,1
51.538,-0.3002,3,1
51.5473,-0.2277,3,1
51.4041,0.1133,3,1
51.3906,0.0967,3,1
51.4011,-0.008,3,1
51.4212,-0.0415,3,1
51.5415,-0.1585,3,1
51.5459,-0.1506,3,1
51.5428,-0.148,3,1
51.4052,-0.0995,3,1
51.3523,-0.038,3,1
51.3313,-0.1056,3,1
51.3966,-0.0817,3,1
51.3824,-0.0967,3,1
51.5488,-0.3401,3,1
51.5022,-0.2871,3,1
51.627,-0.0565,3,1
51.6549,-0.0483,2,1
51.614,-0.0381,3,1
51.6825,-0.0391,3,1
51.6276,-0.1273,3,1
51.5648,-0.1043,3,1
51.5706,-0.096,2,1
51.5506,-0.0532,3,1
51.5739,-0.0834,3,1
51.4741,-0.2073,2,1
51.4748,-0.2007,2,1
51.4762,-0.193,3,1
51.4812,-0.2128,2,1
51.5764,-0.0685,3,1
51.5948,-0.0692,3,1
51.5715,-0.3606,3,1
51.5982,-0.2772,3,1
51.5888,-0.3582,3,1
51.5656,0.1767,3,1
51.5748,0.1735,3,1
51.5658,-0.4502,3,1
51.4599,-0.3748,3,1
51.4715,-0.3554,3,1
51.4883,-0.2877,3,1
51.4675,-0.336,3,1
51.468,-0.3661,3,1
51.4655,-0.3304,3,1
51.4679,-0.3773,3,1
51.5606,-0.1154,3,1
51.5557,-0.1161,3,1
51.5686,-0.1191,3,1
51.5602,-0.115,2,1
51.5019,-0.213,3,1
51.5072,-0.2055,3,1
51.5011,-0.1929,3,1
51.4702,-0.1153,3,1
51.4326,-0.1164,2,1
51.4226,-0.1057,3,1
51.438,-0.1058,3,1
51.449,-0.144,3,1
51.4251,-0.1376,2,1
51.4801,-0.1083,3,1
51.4438,-0.0426,3,1
51.4442,-0.0253,3,1
51.4645,-0.0129,2,1
51.4279,-0.0417,3,1
51.4855,-0.0388,3,1
51.4296,0.0321,3,1
51.41,-0.162,3,1
51.4075,-0.1688,3,1
51.4051,-0.1647,2,1
51.3949,-0.2257,3,1
51.5219,0.0215,3,1
51.5293,0.0725,3,1
51.5428,0.0094,3,1
51.5189,0.0597,3,1
51.5319,0.0477,3,1
51.5175,0.0344,3,1
51.5133,0.0236,3,1
51.5431,0.0325,3,1
51.555,0.0665,3,1
51.5519,0.0875,3,1
51.5698,0.0574,3,1
51.4623,-0.0666,3,1
51.4738,-0.0734,2,1
51.5025,-0.0775,2,1
51.4997,-0.0854,3,1
51.4518,-0.0722,3,1
51.4791,-0.0915,3,1
51.371,-0.1665,2,1
51.3669,-0.1993,2,1
51.3695,-0.2112,3,1
51.5004,-0.0188,2,1
51.5107,-0.0269,2,1
51.5334,-0.0287,3,1
51.5076,-0.0485,3,1
51.5326,-0.0432,2,1
51.5724,-0.0188,3,1
51.4433,-0.1888,3,1
51.4313,-0.147,3,1
51.4539,-0.1776,3,1
51.4391,-0.1561,3,1
51.4306,-0.1394,2,1
51.5141,-0.1593,3,1
51.5017,-0.1563,3,1
51.5106,-0.1837,3,1
52.2082,0.127,3,1
52.3702,-0.2408,3,1
52.2118,0.1479,3,1
52.3492,0.3332,3,1
52.4662,-0.1545,3,1
52.4249,0.2687,3,1
52.1898,-0.1613,3,1
52.3854,0.2515,3,1
52.239,-0.2566,3,1
54.9525,-2.6649,2,1
54.3203,-2.8094,3,1
54.6856,-2.7738,2,1
54.1376,-3.2088,3,1
52.9816,-1.313,3,1
53.2535,-1.4544,3,1
53.3002,-1.5098,3,1
53.2609,-1.4285,3,1
53.0484,-1.4001,3,1
53.1155,-1.3337,3,1
53.1996,-1.3278,3,1
53.2818,-1.8829,3,1
50.5333,-4.1388,3,1
50.55,-3.5121,3,1
50.4398,-4.1094,3,1
50.7144,-3.5704,3,1
50.8732,0.0105,3,1
50.8206,0.2381,3,1
50.9908,0.4791,2,1
51.7256,0.4095,3,1
51.8895,0.9421,2,1
51.8047,1.1411,2,1
51.679,0.0155,3,1
51.5567,0.4879,3,1
51.5673,0.5501,2,1
51.6463,0.0538,3,1
51.687,-0.0087,2,1
51.6953,0.4247,3,1
51.7882,0.8154,3,1
51.8846,0.9223,2,1
51.8811,0.3686,3,1
51.8883,0.8288,3,1
51.9326,0.9793,2,1
51.8976,0.9107,2,1
51.7557,0.5165,3,1
51.6115,0.5122,2,1
51.8665,-2.4891,3,1
51.696,-2.4538,3,1
51.7266,-1.9442,3,1
51.2658,-1.1,3,1
50.8015,-1.1421,3,1
50.9088,-1.5811,2,1
50.8046,-1.1654,3,1
51.2299,-0.9597,3,1
50.8511,-1.7422,3,1
