la,lo,s
51.2943,0.5163,3
51.3533,1.1176,3
51.1301,0.3577,3
51.1281,1.3145,3
51.1416,0.8276,3
51.4336,0.3652,3
51.2184,0.2424,3
53.8097,-2.7234,3
53.8234,-2.3652,3
54.087,-2.7425,3
53.6889,-2.6926,2
54.06,-2.8174,3
53.927,-2.7917,3
54.035,-2.8959,3
53.5422,-2.7842,3
53.688,-2.31,3
53.6821,-2.6378,2
53.7495,-2.3699,3
52.7542,-1.2197,3
52.6003,-1.1937,2
52.4511,-1.2545,3
52.5298,-1.1833,2
52.8008,-1.2624,3
52.625,-1.2135,3
53.3223,-0.7388,3
53.3384,0.2517,2
53.1013,-0.1955,3
53.1667,-0.0921,1
52.7875,-0.1525,2
52.6839,-0.3175,3
53.0151,-0.4247,3
52.7517,1.453,3
52.6131,1.2472,3
52.6682,1.1775,3
52.6198,0.4559,3
53.0599,-0.8854,3
53.1247,-1.2636,3
53.0649,-1.1543,2
52.9654,-1.0863,3
52.993,-1.137,3
53.3089,-1.1144,2
53.0395,-1.0884,3
53.1755,-0.8076,3
51.8766,-1.0908,2
51.7826,-1.5545,3
51.619,-1.1137,2
51.8205,-1.2638,2
52.6924,-1.8139,3
52.3559,1.198,2
52.0652,1.14,3
52.4736,1.7498,3
52.1662,1.3769,2
52.1927,0.9531,2
52.005,0.7544,2
52.0592,1.1862,3
51.3356,-0.2627,3
51.1858,-0.6472,3
51.4037,-0.4724,3
51.3347,-0.3918,2
51.4367,-0.4997,3
51.2305,-0.6094,3
51.2774,-0.2607,3
51.2061,-0.1985,3
51.3678,-0.6309,3
51.2439,-0.5765,3
51.2811,-0.1067,3
51.3422,-0.2464,3
51.3105,-0.4226,3
51.2149,-0.314,3
51.2234,-0.1951,3
52.3392,-1.3193,2
52.4999,-1.7073,3
52.4535,-1.3893,3
50.8308,-0.7559,3
50.9934,-0.721,2
50.9939,-0.6103,3
50.8591,-0.2784,3
50.9795,-0.1178,3
50.7934,-0.643,3
51.1153,-0.166,3
52.0937,-1.8805,3
52.1076,-2.3236,3
52.3546,-1.8904,3
52.3525,-2.0698,3
51.475,-0.4951,3
58.5614,-3.7609,2
57.541,-4.3361,3
57.5141,-4.0917,3
55.8972,-3.0867,3
57.1245,-2.1062,2
57.4244,-2.0057,2
55.9823,-4.5871,2
56.4425,-3.411,3
55.9016,-4.3762,3
55.7962,-4.006,2
53.1649,-4.2435,2
53.1855,-3.0235,3
53.2136,-2.9811,3
53.2237,-3.069,3
53.0582,-3.0038,3
52.4711,-3.9959,2
51.8506,-4.3134,3
51.6516,-3.7907,3
51.6848,-3.3794,3
51.6221,-3.2206,1
51.6444,-3.0255,3
51.8796,-3.0495,1
54.715,-1.2495,3
53.3108,-2.7063,3
53.39,-2.5863,3
53.7509,-0.3179,3
53.7527,-0.3079,3
53.5746,-0.0729,2
53.5488,-0.4917,3
52.9212,-1.4869,2
52.9252,-1.4208,3
52.9331,-1.4456,2
52.6266,-1.1186,2
53.0039,-1.1948,3
52.6979,-2.5269,3
52.716,-2.4483,3
53.0278,-2.1973,3
51.379,-2.587,3
51.4628,-2.5714,3
51.4612,-2.5908,3
51.338,-2.8829,3
51.4524,-2.387,2
51.5259,-2.518,3
50.4003,-3.5567,3
50.4669,-3.5456,3
50.4469,-3.5583,3
50.4543,-3.5464,3
50.4357,-3.5828,3
51.5935,-1.8089,3
51.5801,-1.783,3
51.5262,-1.6956,3
52.6094,-0.4346,2
52.577,-0.221,2
52.6141,-0.1638,3
51.9042,-0.4528,3
51.9121,-0.4454,3
51.8908,-0.4329,2
51.5353,0.7188,2
51.5527,0.692,3
51.5477,0.6595,3
51.567,0.3398,3
51.3651,0.4765,2
51.389,-0.7395,3
51.4723,-0.5178,3
51.4164,-0.8942,3
51.4753,-0.8869,3
52.1675,-0.6967,2
52.0328,-0.6784,3
52.0467,-0.7579,3
52.0236,-0.7365,3
50.8035,-0.0332,3
50.8313,-0.1745,3
50.8364,-0.1527,3
50.8064,-1.0771,3
50.8357,-1.0429,3
50.6915,-1.3124,3
53.071,-2.4103,3
53.1017,-2.4675,2
53.1135,-2.4516,3
53.3126,-2.4181,3
53.2062,-2.9084,3
53.1559,-2.9127,3
52.6987,-2.7255,3
50.2821,-4.9763,2
50.3546,-4.2403,3
50.2187,-5.2888,3
50.1837,-5.4213,2
50.4537,-4.4645,3
50.3345,-4.794,3
50.317,-5.136,3
50.2271,-5.2563,3
51.3038,-2.1808,2
51.1743,-1.8002,3
51.3324,-2.1709,3
51.9244,-0.6545,3
52.0434,-0.437,2
52.1272,-0.3012,3
54.9697,-2.0826,2
55.0641,-1.574,3
55.521,-1.7486,2
50.7409,-1.7444,3
50.7409,-1.9483,2
50.7314,-1.8465,3
50.7344,-1.9429,2
50.7516,-1.927,3
50.7369,-2.0016,3
50.9979,-2.2233,3
50.6124,-1.9814,3
51.8051,-0.839,2
51.6632,-0.7686,3
51.6283,-0.7571,3
52.2545,-0.7583,2
52.4209,-0.8036,3
52.287,-0.6109,2
52.1406,-0.9118,3
52.2431,-0.8986,3
52.2704,-1.1811,3
52.201,-1.0411,3
52.2337,-0.896,3
52.3276,-1.1492,3
52.2647,-0.8433,3
54.6417,-3.566,3
54.9591,-2.9895,2
54.7635,-3.3334,1
54.3651,-2.7819,3
54.4542,-1.3138,3
54.4704,-1.1912,3
53.9909,-2.1409,3
54.5336,-0.8234,2
51.2695,-2.921,3
51.1161,-3.5484,3
50.942,-2.8031,3
51.2295,-2.3248,3
50.9299,-2.9463,1
53.5604,-2.4573,2
53.4437,-2.2919,3
53.4598,-2.2076,3
53.4618,-2.1687,2
53.5543,-2.1208,1
53.5622,-2.2415,3
53.5862,-2.2729,2
53.434,-2.1395,3
53.4305,-2.1798,3
53.4835,-2.051,3
53.4959,-2.085,3
53.3878,-2.3572,1
53.5454,-2.6322,2
53.4221,-2.94,2
53.3739,-2.9331,3
53.3874,-2.8351,3
53.3939,-2.8624,3
53.4056,-2.9553,3
53.3949,-2.9791,3
53.4306,-2.9835,3
53.4217,-3.0299,3
53.5162,-1.369,3
53.5755,-1.42,3
53.5045,-1.0827,3
53.3642,-1.3243,2
53.423,-1.2361,2
53.4185,-1.3179,3
53.4092,-1.4028,3
53.4133,-1.5074,2
54.9954,-1.6165,3
54.9911,-1.4205,3
52.5195,-1.8006,3
52.499,-1.7866,3
52.5028,-1.9245,3
52.4488,-1.9652,3
52.4552,-1.8604,3
52.5023,-1.9042,3
52.3931,-1.4457,3
52.526,-2.0106,3
52.51,-1.9634,3
52.4905,-1.9596,2
52.4995,-1.9526,3
52.4536,-1.6962,3
52.5734,-2.0007,3
52.6063,-2.1883,3
52.5461,-2.0972,2
53.803,-1.7397,3
53.7983,-1.7302,3
53.8057,-1.7842,2
53.8675,-1.9245,2
53.7586,-1.7931,3
53.8065,-1.7651,3
53.8687,-1.9122,2
53.7187,-1.8631,3
53.7413,-2.018,3
53.7225,-1.8875,2
53.5817,-1.8108,2
53.6473,-1.7919,2
53.8921,-1.6333,2
53.7994,-1.4811,3
53.7393,-1.4537,2
53.6583,-1.5716,3
53.6837,-1.4982,2
53.6109,-1.4026,3
54.9279,-1.5761,3
51.5122,-0.0929,3
51.536,0.081,3
51.6125,-0.1774,3
51.5795,-0.1862,3
51.5614,-0.2569,3
51.5332,-0.2045,3
51.5626,-0.2995,2
51.4052,0.0917,3
51.5574,-0.168,3
51.5183,-0.1194,3
51.5176,-0.1194,2
51.5315,-0.1273,3
51.3715,-0.0963,3
51.4042,-0.1195,3
51.3584,-0.117,3
51.3825,-0.1086,3
51.3684,-0.1112,3
51.399,-0.0734,3
51.3647,-0.1184,3
51.4104,-0.0948,3
51.5454,-0.385,3
51.5371,-0.3895,3
51.511,-0.3195,2
51.6699,-0.0412,3
51.6535,-0.0883,3
51.6592,-0.0366,3
51.4665,0.028,2
51.553,-0.0531,3
51.5138,-0.2489,3
51.478,-0.1897,3
51.5865,-0.0713,3
51.5972,-0.1095,2
51.5788,-0.1498,3
51.6026,-0.1205,3
51.5872,-0.1103,3
51.6062,-0.3402,3
51.5757,-0.3254,3
51.5983,-0.3407,3
51.5656,-0.3674,3
51.6051,0.1586,3
51.4983,-0.4601,3
51.5165,-0.4016,3
51.4667,-0.4222,3
51.577,-0.3986,3
51.5534,-0.4446,3
51.469,-0.3733,3
51.4888,-0.2876,2
51.5242,-0.1097,2
51.5671,-0.1379,3
51.5322,-0.1063,3
51.5081,-0.206,2
51.3992,-0.3025,3
51.3751,-0.3033,1
51.4844,-0.1098,3
51.4329,-0.1228,3
51.4451,-0.1245,3
51.4713,-0.1243,3
51.4204,-0.1282,3
51.4718,-0.0009,3
51.4256,-0.032,3
51.4422,-0.0429,3
51.4173,-0.1925,3
51.4019,-0.1677,3
51.4136,-0.1857,3
51.5223,0.0321,3
51.5347,0.0451,3
51.5629,0.0678,3
51.5672,0.084,3
51.4832,-0.2871,2
51.4799,-0.0574,3
51.4959,-0.1013,3
51.4934,-0.0482,3
51.4409,-0.0885,3
51.384,-0.1899,3
51.5217,-0.0472,2
51.5282,-0.0121,3
51.5283,-0.0734,3
51.511,-0.0226,3
51.5078,-0.0285,3
51.5169,-0.0555,3
51.6119,-0.0312,3
51.5743,-0.008,3
51.4631,-0.1843,3
51.4557,-0.1607,3
51.4609,-0.1671,3
51.471,-0.1575,3
51.4448,-0.2051,3
51.4467,-0.1494,3
51.5071,-0.1276,3
51.5118,-0.1325,3
51.533,-0.1661,3
51.5028,-0.1239,3
51.5118,-0.1325,3
51.5047,-0.1521,3
51.5122,-0.1399,3
52.3492,0.3334,3
52.5236,-0.358,3
52.2342,0.5022,3
52.0805,-0.0378,2
52.1996,0.1381,2
53.2471,-1.4264,3
53.2239,-1.435,3
53.017,-1.484,3
52.9877,-1.4883,3
53.2498,-1.8845,3
52.8596,-1.4828,2
50.5048,-3.5814,3
50.9763,-3.5104,3
50.5874,-3.4563,3
50.8778,-3.1791,3
50.7834,-3.045,3
50.9701,0.2506,3
50.9736,0.2282,3
50.9488,0.5981,2
50.8752,0.0127,3
51.675,0.1391,3
51.8849,0.8016,3
51.6297,0.3187,2
51.7519,0.6092,3
51.5793,0.6191,3
51.6139,0.4309,3
51.7665,0.132,3
51.7869,0.6392,3
51.6821,0.1108,3
51.895,-2.1074,3
51.9948,-2.1566,3
51.8807,-2.1511,3
51.0063,-1.3453,3
50.7259,-1.598,3
50.9948,-1.3283,3
50.8493,-1.1468,3
51.2582,-1.0822,3
50.9211,-1.5902,3
50.9685,-1.3535,3
50.7884,-1.1228,3
51.317,-1.0256,3
51.2053,-1.5917,2
51.636,-0.4843,3
51.671,-0.4857,3
51.6673,-0.3753,3
51.6875,-0.1719,3
51.7386,-0.0225,2
51.8019,-0.1806,3
51.6901,-0.3718,2
51.6647,-0.3904,2
51.7673,-0.2421,3
51.3802,1.3465,3
51.2795,1.3199,3
51.3306,0.5701,3
51.116,0.5555,3
51.1594,0.6638,3
51.4423,0.2122,3
51.312,1.0358,3
51.3839,1.3518,3
51.313,0.7048,3
51.284,1.0708,3
51.4366,0.771,3
51.3996,0.4346,3
53.8137,-2.5316,2
53.695,-2.8125,3
53.7395,-3.0026,2
53.7649,-2.7166,3
53.8532,-3.0052,3
53.889,-3.0094,3
54.0563,-2.8179,2
53.7619,-3.0098,3
52.6893,-1.5484,3
52.6253,-1.3767,3
52.7847,-1.2253,3
53.3848,-0.1236,3
53.2403,-0.5815,3
52.9766,-0.0315,3
52.9749,-0.0298,3
52.5996,1.7151,3
52.7525,0.4099,2
52.6721,0.9287,2
52.6246,1.2478,3
52.751,0.3809,2
52.7211,0.4376,3
52.4751,1.5469,3
52.7005,1.6709,3
52.618,1.2851,3
52.6517,1.3288,3
52.9996,-1.2695,3
52.9309,-1.1266,3
53.2958,-1.1136,3
53.0024,-1.126,3
52.9204,-1.2147,3
53.0791,-0.9711,3
51.7299,-1.4453,3
51.761,-1.207,3
52.6585,-2.0657,3
52.8129,-2.1215,3
52.7118,-2.041,2
52.0709,1.1746,3
51.277,-0.4349,2
51.4239,-0.54,3
51.1699,-0.125,3
51.2243,-0.5707,3
51.3917,-0.4117,3
51.4302,-0.554,3
51.2834,-0.0782,3
51.1405,-0.6455,2
52.5516,-1.695,3
52.6204,-1.6395,3
52.2182,-1.8656,2
52.4622,-1.4956,3
52.3946,-1.2462,3
50.9855,-0.4821,1
50.8107,-0.5049,3
50.8328,-0.7775,3
50.8428,-0.7596,3
50.8199,-0.5281,3
51.0435,-0.3448,3
51.1007,-0.2145,3
52.31,-1.9015,2
52.4342,-2.0922,3
52.3227,-2.2477,2
55.6097,-4.282,3
55.8304,-2.8852,2
55.706,-3.9655,3
55.8201,-4.173,2
56.2663,-5.4791,2
55.9567,-3.15,2
55.8983,-3.1421,3
55.9563,-3.243,3
55.9335,-3.4806,2
56.4682,-2.8745,3
55.8656,-4.2826,2
55.8582,-4.2118,3
55.8579,-4.2424,2
55.8465,-4.3435,3
52.327,-3.9442,2
51.8445,-4.9268,2
51.8111,-3.8461,2
51.6228,-3.8147,3
51.4896,-3.2403,2
51.6856,-3.1694,1
52.5072,-3.3203,2
51.8536,-3.4684,3
51.8698,-3.1609,2
54.6768,-1.2357,3
54.5444,-1.2188,2
54.5779,-1.232,3
54.5964,-1.2445,3
53.3326,-2.7258,1
53.4226,-2.522,3
53.4217,-2.5618,3
53.3834,-2.5922,3
53.395,-2.6571,3
53.873,-3.0331,3
53.7473,-0.342,3
53.7496,-0.3517,1
54.0755,-0.3215,3
53.7646,-0.4559,3
53.9186,-0.7882,1
54.0014,-0.7243,1
53.7432,-0.2336,3
54.0966,-0.1879,3
53.5848,-0.6538,3
52.6291,-1.0589,3
52.6415,-1.1302,3
52.6257,-1.1461,3
52.9611,-1.1495,3
52.9802,-1.1734,3
52.9448,-1.1969,2
52.6836,-2.4657,2
53.0215,-2.1496,3
51.4174,-2.4994,3
51.4444,-2.5784,3
51.4788,-2.5294,3
51.4477,-2.7156,3
51.5694,-2.5767,3
51.5096,-2.5742,3
50.3774,-4.1391,3
50.4092,-4.1851,3
50.473,-3.5444,3
51.5652,-1.824,3
52.6243,-0.2819,3
52.5732,-0.2957,3
52.5918,-0.2676,3
52.5544,-0.2492,3
51.8987,-0.4781,2
51.4759,0.2822,3
51.4235,-1.3315,3
51.5285,-0.6305,3
51.5376,-0.8686,2
50.8409,-0.1881,2
50.8197,-0.1366,3
50.8653,-0.1295,3
50.8592,-0.0969,2
50.7911,-1.0635,2
50.8462,-1.0988,3
50.793,-1.0692,3
50.7079,-1.2995,2
54.6845,-1.5573,2
53.1858,-2.3731,3
53.2432,-2.131,3
53.1871,-2.2151,3
53.281,-2.8981,2
52.4515,-2.3405,3
52.7016,-2.7478,3
50.5964,-4.4975,3
50.1391,-5.0805,1
50.2534,-5.0575,3
51.3603,-2.1196,3
51.5757,-2.2077,3
52.1241,-0.4854,3
52.1001,-0.5403,3
52.1394,-0.4765,3
52.1306,-0.464,3
51.8547,-0.4453,3
51.956,-0.5142,3
55.1864,-1.5702,3
55.0855,-1.6263,3
50.7388,-1.8731,3
50.7524,-1.885,2
50.739,-1.9206,3
50.7273,-1.9848,3
50.7284,-1.7903,3
50.7696,-1.9182,3
50.7976,-1.8956,3
50.7116,-2.5703,3
52.2838,-0.7734,2
52.3047,-0.5943,3
52.2922,-1.2029,3
52.2283,-1.0776,3
52.2046,-0.897,3
52.269,-0.8292,3
54.8738,-2.9782,2
54.2544,-2.7403,2
53.9582,-2.0171,3
53.9846,-2.0834,1
53.8304,-0.9671,3
54.3865,-1.3185,3
51.0945,-3.0086,3
51.1757,-3.0781,3
50.9704,-3.2161,3
51.0528,-2.8408,3
53.6102,-2.4011,2
53.3658,-2.2773,3
53.3956,-2.292,3
53.3889,-2.7498,3
53.3529,-2.8913,3
53.4093,-2.9773,3
53.4288,-2.9001,3
53.4594,-2.7402,3
53.5928,-3.0376,3
53.4245,-3.0494,3
53.5442,-1.1517,3
53.4789,-1.1387,3
53.5842,-1.0194,2
53.5603,-1.2277,2
53.3808,-1.5228,3
53.3748,-1.4801,3
53.3754,-1.4951,3
53.3355,-1.5453,2
54.9897,-1.6585,2
54.9712,-1.6143,2
55.0459,-1.631,2
55.0328,-1.4406,3
54.9725,-1.5244,3
54.9329,-1.368,2
54.9086,-1.4616,3
52.4964,-1.8481,3
52.4806,-1.9436,3
52.4852,-1.9047,3
52.4674,-1.9335,3
52.4227,-1.8864,3
52.4893,-1.8157,2
52.4991,-1.8041,3
52.4753,-1.8449,3
52.4797,-1.7952,3
52.4657,-1.8737,3
52.4136,-1.866,3
52.4405,-1.4911,3
52.5476,-2.0125,3
52.4208,-1.7613,3
52.4629,-1.7137,3
52.57,-2.0181,3
52.6041,-2.1192,3
52.6203,-2.127,3
52.6145,-2.1061,3
52.5702,-2.0679,2
53.8782,-1.8724,3
53.7528,-1.7325,3
53.8375,-1.7134,3
53.8361,-1.7745,3
53.611,-1.7509,2
53.705,-1.6197,3
53.5733,-1.7024,3
53.6305,-1.6579,3
53.7284,-1.5538,2
53.798,-1.5238,3
53.8634,-1.4134,2
53.7683,-1.5774,3
53.8546,-1.356,3
53.8112,-1.5732,3
53.7142,-1.3408,3
53.6857,-1.509,3
53.6856,-1.5064,2
53.6882,-1.5741,2
54.9385,-1.6224,2
54.9464,-1.6498,3
51.5128,-0.1042,3
51.5156,-0.1047,3
51.5376,0.0736,3
51.5677,0.1448,2
51.5778,-0.2228,3
51.617,-0.2191,3
51.6008,-0.2577,3
51.4783,0.1864,3
51.4523,0.1519,3
51.4667,0.1812,3
51.5302,-0.2256,3
51.5537,-0.2868,3
51.5687,-0.2296,3
51.3848,-0.003,3
51.5177,-0.1276,2
51.5508,-0.2059,3
51.519,-0.1211,3
51.4042,-0.1195,3
51.3351,-0.1205,2
51.3418,-0.0584,3
51.5066,-0.2472,3
51.5141,-0.3638,3
51.5243,-0.2922,3
51.5092,-0.3321,2
51.6096,-0.0664,3
51.6521,-0.0833,3
51.6285,-0.0752,3
51.6826,-0.0399,3
51.6654,-0.0569,3
51.4921,0.0493,3
51.5351,-0.077,3
51.4734,-0.1974,3
51.6063,-0.117,3
51.591,-0.088,3
51.6015,-0.2974,3
51.5682,-0.3568,3
51.5774,-0.343,3
51.562,0.2205,3
51.5938,0.1755,3
51.5851,0.173,3
51.5408,0.1878,3
51.5657,0.179,2
51.4681,-0.3465,3
51.443,-0.4131,3
51.4708,-0.3536,3
51.4793,-0.3646,3
51.5425,-0.1174,3
51.5552,-0.1295,3
51.5271,-0.0968,3
51.5461,-0.1023,3
51.4923,-0.1873,2
51.5066,-0.2077,3
51.4898,-0.1904,3
51.4981,-0.2075,3
51.4123,-0.3054,3
51.3895,-0.2979,3
51.422,-0.0919,3
51.4706,-0.1146,3
51.4246,-0.1306,2
51.4629,-0.1238,3
51.5012,-0.1131,3
51.4793,-0.1237,3
51.4404,-0.0961,3
51.469,-0.1123,2
51.4284,-0.0316,3
51.4439,-0.0203,3
51.4648,-0.0382,3
51.464,-0.0098,3
51.48,-0.0262,3
51.414,-0.2026,3
51.3972,-0.2114,3
51.4197,-0.2057,3
51.5174,0.0228,3
51.5152,0.0783,3
51.5259,0.0393,3
51.5283,0.033,3
51.5373,-0.003,2
51.539,-0.0007,3
51.6169,0.0262,2
51.4537,-0.2574,2
51.4735,-0.0579,3
51.4602,-0.0753,3
51.4894,-0.0863,3
51.4243,-0.0763,3
51.4836,-0.0944,3
51.5064,-0.0876,2
51.4466,-0.0959,3
51.3625,-0.1804,3
51.3683,-0.1368,3
51.3504,-0.1743,2
51.5179,-0.0403,3
51.5718,0.0115,3
51.4645,-0.2368,3
51.4746,-0.1465,3
51.4652,-0.2428,3
51.4362,-0.1588,3
51.4551,-0.1646,2
51.4987,-0.1373,3
51.5137,-0.1201,2
51.5112,-0.1191,2
51.492,-0.146,3
51.5396,-0.1802,3
51.5114,-0.1436,3
51.4974,-0.1354,3
52.6683,0.1636,3
52.3333,-0.0947,3
52.1646,0.121,2
52.303,-0.2444,3
52.3257,-0.2332,3
52.1911,0.1305,3
52.3762,0.2453,2
52.9006,-1.2647,3
53.4415,-1.9506,2
53.0508,-1.4071,3
52.9732,-1.4247,3
50.7697,-4.3304,3
50.8954,-3.3744,3
50.3465,-3.8604,2
51.0313,-4.2125,2
50.4484,-3.6701,3
50.671,-3.3088,3
50.9043,-3.5142,3
50.7993,0.0625,3
50.8,0.2981,2
50.8362,0.4343,2
50.8507,0.5437,3
51.8321,0.7123,3
51.8841,0.5557,3
51.6531,0.6386,2
51.6485,0.0848,3
51.9335,0.9064,3
51.6111,0.5034,2
51.7871,0.1246,3
51.9295,1.2375,3
51.5628,0.4811,2
51.8516,0.5267,3
51.7742,0.1019,3
51.8898,0.8532,3
51.8501,-2.1391,3
51.9225,-2.3722,3
51.6186,-2.1827,3
51.9968,-2.1188,2
51.91,-2.08,3
51.9108,-2.1036,3
51.7376,-2.2882,2
51.2797,-0.8421,2
50.9237,-1.3382,3
51.2035,-1.4948,3
51.2477,-1.2115,2
50.8537,-1.4912,3
51.6589,-0.4938,2
51.7019,-0.4091,2
51.7547,-0.3363,3
51.6841,-0.4262,3
51.8894,0.1638,3
51.8034,-0.2077,3
51.9844,-0.1724,3
51.7329,-0.0238,3
51.456,0.2325,3
51.2358,0.7142,3
51.1618,0.8925,3
51.0384,0.7277,3
51.2648,0.5078,3
51.2976,0.339,3
51.4607,0.2552,3
50.9867,0.9423,3
53.8143,-2.2538,3
53.7988,-2.3083,3
53.6819,-2.3325,2
53.5928,-2.7727,2
53.874,-3.0234,3
53.7521,-2.6131,3
54.1684,-2.8268,2
53.844,-2.9855,3
53.5612,-2.8004,3
54.0707,-2.8559,2
53.8848,-2.5749,2
53.875,-3.0277,2
54.1295,-2.7508,2
52.6194,-0.922,3
52.534,-1.0449,3
52.515,-1.0275,2
53.1434,0.3374,3
52.8135,-0.1987,3
52.6761,1.2235,3
52.6666,1.3032,2
52.6878,1.4034,3
52.5227,1.5041,2
52.5714,0.8181,3
53.0017,-1.1036,3
53.3069,-0.932,3
53.1118,-1.2953,3
53.0917,-1.2512,3
51.7404,-1.232,3
51.7452,-1.2301,3
52.6902,-1.7895,2
53.0525,-1.917,2
52.7165,-2.102,3
52.4519,1.5602,3
52.2451,0.7406,3
51.2511,-0.1787,3
51.4303,-0.4768,3
52.3413,-1.5831,3
52.5703,-1.694,2
52.4371,-1.4153,2
50.8256,-0.5346,2
50.8031,-0.6985,3
51.0296,-0.5471,3
50.8044,-0.807,2
51.0961,-0.0816,3
52.4045,-2.2217,3
52.3782,-1.8887,3
55.7942,-4.3406,3
56.9013,-5.7572,3
57.6872,-4.2527,2
57.3575,-4.005,1
57.2458,-4.4882,2
58.7556,-2.9663,2
55.374,-4.6341,2
55.5455,-4.6365,3
55.6542,-3.8977,2
56.0965,-3.9316,3
57.2429,-2.3533,3
57.5015,-1.7928,2
56.2653,-4.7046,2
55.9715,-3.1733,3
55.9129,-3.1635,2
56.3815,-3.4346,3
56.456,-3.4119,2
55.8393,-4.2299,3
55.8635,-4.3317,2
55.8491,-4.3098,3
55.8911,-3.8862,3
55.8741,-3.9637,3
55.8476,-4.0425,3
53.3101,-4.642,3
53.2883,-3.5822,3
53.3047,-3.8028,3
53.3168,-3.4966,3
51.8168,-4.7277,2
51.6715,-4.1579,2
51.7507,-3.5936,2
51.4923,-3.1726,3
51.5182,-3.2099,3
51.6709,-3.3592,2
51.6013,-2.8949,2
51.7616,-3.4031,3
54.5589,-1.1402,2
53.3707,-2.7394,3
53.3985,-2.587,2
53.3939,-2.5952,3
53.7041,-2.4122,2
53.8269,-3.0344,2
53.7938,-3.0024,3
53.8295,-3.0329,2
53.7695,-0.294,3
53.7508,-0.3755,3
53.7606,-0.3749,3
53.7611,-0.2024,3
53.7843,-0.4285,3
53.5704,-0.0701,3
53.9573,-1.0786,3
53.9535,-1.1411,2
53.9869,-1.085,2
52.9143,-1.4771,3
52.9038,-1.4615,2
52.6431,-1.1608,3
52.9414,-1.1459,3
52.9899,-1.1724,3
52.0837,-2.6583,3
51.9445,-2.879,3
52.9651,-2.1962,2
53.022,-2.1981,2
51.4186,-2.6,3
51.493,-2.6205,3
51.4406,-2.6107,3
51.4978,-2.6628,3
51.4281,-2.5846,3
51.4117,-2.6248,3
51.4197,-2.5919,3
51.3415,-2.9633,3
51.3795,-2.6784,2
51.4921,-2.4705,3
51.5556,-2.5558,3
51.4499,-2.4676,2
51.5502,-1.7729,3
51.5968,-1.7507,1
51.5773,-1.7738,3
51.5995,-1.8022,3
52.6299,-0.4702,3
51.886,-0.421,3
51.9118,-0.4758,3
51.8782,-0.4081,3
51.8953,-0.4595,3
51.8798,-0.4221,2
51.8688,-0.4161,3
51.5364,0.718,3
51.4598,0.3581,3
51.3874,0.5583,3
51.3881,0.525,3
51.38,-1.4486,3
51.4753,-0.9797,3
51.5147,-0.5863,3
51.5201,-0.6166,3
51.3987,-0.6299,3
51.4163,-0.9486,3
51.3588,-0.894,2
51.5381,-0.8838,3
52.157,-0.7016,2
50.8573,-0.1396,3
50.8479,-0.1996,2
50.8312,-0.1343,2
50.8221,-0.1311,3
50.8315,-0.1167,3
50.8366,-0.125,2
50.7885,-1.0974,3
50.8272,-1.0902,3
50.9089,-1.4134,3
50.7026,-1.3457,3
50.6829,-1.0899,3
50.6121,-1.189,3
54.7926,-1.5956,2
54.6949,-1.6005,3
54.7157,-1.4991,3
53.0623,-2.4882,3
53.1542,-2.3448,3
53.0844,-2.4703,3
53.0836,-2.5216,3
53.111,-2.4348,2
53.0881,-2.7772,3
53.2156,-2.6474,3
53.2846,-2.9458,2
53.2601,-2.9772,3
53.1832,-2.8961,3
53.1957,-2.8384,3
52.5333,-3.0003,2
50.458,-4.5264,3
50.2428,-5.2355,2
50.3605,-4.5887,2
50.1478,-5.3679,3
51.6274,-1.93,2
51.4192,-1.7247,3
52.1347,-0.4451,3
51.9444,-0.5,2
51.9447,-0.6088,3
55.1189,-1.5116,2
50.7509,-1.8834,2
50.6914,-2.6702,2
50.607,-2.4597,3
50.5769,-2.4673,3
51.6284,-0.7644,3
51.6258,-0.7354,3
52.4961,-0.6356,2
52.2841,-0.6115,3
52.502,-0.6968,2
52.2425,-0.9112,3
52.105,-0.8894,3
52.2771,-0.8452,3
54.8942,-2.948,3
54.1111,-3.2058,2
54.2616,-2.7918,2
54.2003,-2.5887,1
54.2405,-1.1946,3
54.1145,-2.3944,3
53.8309,-1.2637,2
53.9744,-1.4586,2
53.9337,-1.6757,2
54.2408,-0.7669,3
54.232,-1.2983,3
51.148,-2.7141,3
50.9327,-3.0394,3
51.019,-3.0735,1
53.6007,-2.4087,3
53.58,-2.4578,2
53.4966,-2.1844,3
53.5191,-2.2322,3
53.4989,-2.1808,2
53.5378,-2.0955,3
53.5397,-2.1156,3
53.5378,-2.138,2
53.5007,-2.3827,3
53.4823,-2.2647,3
53.3926,-2.3174,3
53.5855,-2.6721,3
53.4115,-2.8432,3
53.4778,-2.8457,2
53.398,-2.9138,3
53.3899,-2.9287,3
53.3875,-2.9623,3
53.4476,-2.7,2
53.4024,-2.7432,3
53.6421,-2.9884,3
53.4802,-3.0007,3
53.4674,-3.003,3
53.6557,-3.0022,2
53.4455,-2.9904,2
53.3729,-3.0073,2
53.3413,-3.005,3
53.515,-1.3791,2
53.4567,-1.2076,3
53.5077,-1.0316,3
53.5083,-1.0639,2
53.5241,-1.13,3
53.4879,-1.1551,3
53.4319,-1.3543,2
53.3819,-1.4842,3
53.4293,-1.4663,3
54.9715,-1.5694,2
55.0142,-1.4832,2
55.0077,-1.4619,3
55.0527,-1.5574,2
54.9742,-1.4114,3
54.9783,-1.4333,3
54.8826,-1.4303,3
54.9258,-1.4728,3
52.4836,-1.8832,3
