la,lo,s,n
52.9559,-1.1708,2,1
51.9315,-2.5194,2,1
52.6452,-2.4616,3,1
52.7068,-2.4447,3,1
51.4922,-2.6804,3,1
50.4077,-4.1981,3,1
50.3907,-4.0748,3,1
50.3784,-4.1351,2,1
50.3941,-3.516,3,1
51.5507,-1.7581,3,1
51.6009,-1.7968,3,1
51.5693,-1.8071,3,1
51.5932,-1.7448,3,1
52.6144,-0.2482,3,1
51.9158,-0.4703,3,1
51.9093,-0.4547,3,1
51.4751,0.3178,2,1
51.3714,0.5207,3,1
51.381,0.5298,2,1
51.3964,-0.7613,3,1
51.5188,-0.6338,3,1
51.4576,-0.5787,3,1
51.4148,-0.8438,2,1
51.4119,-0.8375,3,1
51.9835,-0.7202,3,1
52.0248,-0.7983,2,1
52.0374,-0.7134,3,1
50.8393,-0.1232,2,1
50.83,-0.1262,2,1
50.8322,-0.1295,3,1
50.8441,-0.1456,3,1
50.8547,-1.0745,3,1
50.905,-1.4022,2,1
50.5959,-1.2153,3,1
50.5959,-1.3206,3,1
50.6564,-1.1515,2,1
54.7959,-1.5902,2,1
54.8693,-1.8533,3,1
53.1922,-2.5311,3,1
52.6352,-2.5259,3,1
52.6988,-2.7576,3,1
50.3411,-5.0436,3,1
50.3745,-4.7713,2,1
50.2136,-5.3087,3,1
50.8261,-4.5322,3,1
51.5068,-2.1894,3,1
51.3418,-1.9391,3,1
51.3346,-2.3002,3,1
52.1156,-0.4678,3,1
51.8875,-0.5087,3,1
55.0636,-1.5728,3,1
50.7371,-1.8648,3,1
50.7233,-1.8921,2,1
50.7367,-1.8135,2,1
50.8258,-2.1297,3,1
50.9205,-2.3004,3,1
50.9089,-2.2313,3,1
50.7198,-2.6016,3,1
50.7646,-2.2041,2,1
53.962,-2.0064,2,1
54.2967,-0.4419,3,1
54.1404,-1.4284,3,1
54.2477,-2.3163,3,1
54.4507,-0.6628,3,1
51.1262,-2.5708,3,1
51.1998,-2.3788,2,1
51.2823,-2.2731,3,1
53.548,-2.3991,3,1
53.5632,-2.3291,3,1
53.567,-2.3074,3,1
53.488,-2.2326,2,1
53.4575,-2.2011,3,1
53.495,-2.2425,3,1
53.5139,-2.2023,3,1
53.5395,-2.2366,3,1
53.6402,-2.2587,2,1
53.5289,-2.3999,3,1
53.53,-2.3462,3,1
53.5156,-2.3463,2,1
53.3338,-2.1848,2,1
53.3963,-2.0861,3,1
53.488,-2.0635,3,1
53.4879,-2.4743,3,1
53.4943,-2.5576,2,1
53.3884,-2.9491,3,1
53.3851,-2.9301,3,1
53.4169,-2.7782,3,1
53.5853,-1.4462,3,1
53.3777,-1.4674,2,1
53.3879,-1.4195,3,1
53.3609,-1.4286,2,1
55.0304,-1.6402,3,1
55.0176,-1.622,3,1
55.0203,-1.4851,3,1
55.0522,-1.4515,3,1
54.9719,-1.4757,3,1
54.9887,-1.4313,1,1
54.8148,-1.4872,3,1
54.9217,-1.4548,3,1
54.9104,-1.4565,3,1
52.5124,-1.8856,3,1
52.4106,-1.9837,3,1
52.435,-1.8465,2,1
52.5159,-1.8372,3,1
52.4407,-1.8949,2,1
52.5208,-1.8338,3,1
52.4888,-1.8716,3,1
52.4994,-1.896,3,1
52.4071,-1.877,2,1
52.5087,-1.8578,2,1
52.4321,-1.8837,3,1
52.4845,-1.8467,3,1
52.4642,-1.8596,3,1
52.4225,-1.5045,2,1
52.4302,-1.4479,3,1
52.4702,-2.1112,2,1
52.5101,-1.9645,3,1
52.4629,-2.0737,3,1
52.5636,-2.0048,3,1
52.5737,-2.0005,3,1
52.6112,-2.0311,3,1
52.5461,-2.0972,3,1
52.5701,-2.0894,2,1
53.8574,-1.9096,3,1
53.8675,-1.9034,3,1
53.6334,-1.8166,3,1
53.7174,-1.6772,3,1
53.8495,-1.5528,1,1
53.6934,-1.3071,3,1
53.6857,-1.5693,3,1
54.9553,-1.6157,3,1
51.511,-0.0861,3,1
51.5624,-0.2145,3,1
51.5957,-0.2197,3,1
51.6016,-0.2684,3,1
51.4584,0.1276,3,1
51.4404,0.1397,2,1
51.4944,0.1365,3,1
51.5498,-0.3085,3,1
51.5378,-0.2764,3,1
51.5788,-0.3253,3,1
51.5526,-0.3132,3,1
51.5362,-0.2454,3,1
51.5606,-0.2198,3,1
51.3973,-0.026,3,1
51.522,-0.1082,3,1
51.3841,-0.1086,3,1
51.3626,-0.0517,3,1
51.3912,-0.1128,3,1
51.5411,-0.3699,3,1
51.5359,-0.3471,3,1
51.5365,-0.3903,3,1
51.5055,-0.3562,3,1
51.514,-0.2694,3,1
51.6492,-0.0571,3,1
51.6134,-0.0965,2,1
51.6145,-0.1266,3,1
51.5488,-0.0586,3,1
51.5555,-0.0662,2,1
51.5527,-0.0529,2,1
51.5638,-0.058,3,1
51.5415,-0.0381,3,1
51.5486,-0.0622,3,1
51.5062,-0.2303,3,1
51.4696,-0.2102,3,1
51.484,-0.2197,3,1
51.5064,-0.2384,3,1
51.5041,-0.2193,2,1
51.5909,-0.1541,3,1
51.6077,-0.0658,3,1
51.5871,-0.1011,3,1
51.5847,-0.1158,3,1
51.5789,-0.1238,3,1
51.5978,-0.1063,3,1
51.5774,-0.0989,3,1
51.5927,-0.3339,3,1
51.5958,-0.2941,2,1
51.5893,-0.3444,3,1
51.5679,0.2877,2,1
51.5596,-0.4757,3,1
51.5629,-0.4451,2,1
51.5849,-0.4065,3,1
51.5827,-0.4709,3,1
51.4964,-0.477,3,1
51.5479,-0.4769,3,1
51.5029,-0.477,3,1
51.498,-0.4053,3,1
51.4872,-0.2875,3,1
51.4837,-0.3863,3,1
51.4911,-0.3041,3,1
51.5706,-0.1151,3,1
51.5554,-0.1032,3,1
51.5623,-0.1259,3,1
51.569,-0.1369,3,1
51.5685,-0.1364,3,1
51.5238,-0.1089,3,1
51.564,-0.1308,3,1
51.5238,-0.2207,3,1
51.5074,-0.2049,2,1
51.5195,-0.203,3,1
51.4111,-0.3081,3,1
51.3969,-0.3112,3,1
51.4157,-0.1394,3,1
51.4228,-0.0967,3,1
51.4502,-0.1226,3,1
51.4453,0.0044,3,1
51.415,-0.1784,3,1
51.5338,0.0606,3,1
51.592,0.0276,2,1
51.559,0.0702,3,1
51.5632,0.119,3,1
51.4045,-0.3418,3,1
51.5017,-0.098,2,1
51.4894,-0.0748,3,1
51.4829,-0.0652,3,1
51.4632,-0.0666,3,1
51.4595,-0.0457,3,1
51.4881,-0.0765,3,1
51.5536,0.0052,3,1
51.5744,-0.0141,3,1
51.5997,-0.0281,3,1
51.4281,-0.171,3,1
51.4536,-0.2121,3,1
51.4639,-0.1678,3,1
51.5201,-0.1427,3,1
51.5327,-0.1894,3,1
51.5355,-0.1753,3,1
52.6725,0.1503,3,1
52.6217,-0.0018,2,1
54.857,-2.8795,3,1
54.9666,-2.8228,2,1
54.2267,-2.7731,3,1
53.0893,-1.4866,3,1
53.2955,-1.8752,3,1
53.292,-1.3063,2,1
52.8625,-1.3557,3,1
53.2,-1.8746,3,1
50.7362,-3.4759,3,1
50.6536,-4.2921,3,1
50.4401,-3.6471,3,1
50.8599,-3.41,3,1
50.7226,-4.0345,1,1
50.9415,-4.3212,3,1
50.2549,-3.8334,2,1
50.8191,0.2419,3,1
50.861,0.5844,3,1
50.8768,0.557,3,1
50.8572,0.3832,2,1
50.8873,0.5508,3,1
51.0642,0.1606,3,1
51.621,0.3019,3,1
51.8816,0.9749,3,1
51.7529,0.09,3,1
51.5457,0.796,3,1
51.9429,1.2544,3,1
51.6501,0.0068,3,1
51.655,0.4361,3,1
51.7557,0.523,3,1
51.8126,0.7489,3,1
51.6669,0.1154,3,1
51.8104,0.7499,2,1
51.5876,0.6085,2,1
51.7522,-2.6173,3,1
51.8927,-2.1311,3,1
51.9329,-2.1492,3,1
51.6972,-2.3852,2,1
51.949,-2.1592,3,1
51.8941,-2.1316,3,1
50.9937,-1.4971,3,1
50.8957,-1.054,3,1
51.1123,-1.5779,3,1
50.7844,-1.1606,2,1
50.7901,-0.9773,3,1
51.2106,-1.513,3,1
51.2784,-1.1029,3,1
50.7939,-1.1262,2,1
50.9353,-1.1944,3,1
51.7082,-0.2584,3,1
51.6411,-0.4713,3,1
51.7948,-0.2993,1,1
51.8975,-0.1806,3,1
51.8388,-0.2207,3,1
51.1489,0.2729,3,1
51.2195,0.8741,3,1
51.4006,0.4446,3,1
51.1556,0.6731,2,1
51.3085,0.3179,3,1
51.151,0.8722,3,1
51.2011,1.296,3,1
51.2827,1.2849,3,1
51.3312,0.726,3,1
51.2822,0.2768,3,1
51.3429,1.0614,3,1
51.1709,0.8712,3,1
51.348,1.043,3,1
51.2316,0.7461,2,1
51.1434,0.8959,3,1
51.1972,0.0648,2,1
51.417,0.359,3,1
51.2448,1.127,2,1
51.0679,0.7052,3,1
51.408,0.7699,3,1
51.1433,0.3087,2,1
51.2724,0.5165,3,1
51.1694,0.7322,3,1
51.438,0.2352,3,1
53.8495,-2.7468,2,1
53.7896,-2.255,3,1
53.6135,-2.9402,2,1
53.6921,-2.3273,2,1
53.9619,-2.76,3,1
53.6119,-2.8303,3,1
53.6865,-2.8158,2,1
54.0288,-2.8627,2,1
53.1954,-0.4503,2,1
53.0134,-0.3241,3,1
53.3924,-0.7754,3,1
52.6229,1.2886,2,1
52.597,1.3283,3,1
52.6576,1.2844,3,1
52.6016,1.1965,3,1
52.5862,1.2687,2,1
52.6255,1.26,3,1
52.6343,1.2741,3,1
52.5289,1.2851,3,1
52.6475,1.2598,3,1
52.6151,1.7258,3,1
52.6536,1.1854,3,1
52.5109,-0.6865,2,1
52.2441,-0.916,3,1
52.4717,-0.7064,3,1
53.1631,-1.1929,3,1
53.0697,-1.1454,3,1
52.9607,-0.9589,3,1
51.7499,-1.2442,3,1
51.6398,-1.2421,3,1
51.7894,-1.5825,3,1
51.6019,-1.248,3,1
52.6889,-2.0296,3,1
52.638,-1.7002,3,1
52.6947,-2.1308,2,1
52.4328,1.6161,3,1
52.4945,1.7417,3,1
52.2425,0.4161,3,1
52.0593,1.1388,3,1
52.4556,1.7326,2,1
51.1762,-0.7479,2,1
51.3674,-0.3972,2,1
51.4076,-0.5777,3,1
51.2179,-0.8029,3,1
51.1745,-0.17,2,1
51.1508,-0.1221,3,1
51.2536,-0.1682,3,1
51.3609,-0.4168,3,1
52.3466,-1.5779,3,1
52.4042,-1.4334,3,1
52.3986,-1.2454,3,1
50.8375,-0.3362,2,1
51.0873,-0.1978,3,1
50.8097,-0.5446,3,1
50.8117,-0.5232,3,1
52.4051,-2.1529,3,1
55.1442,-3.5731,2,1
55.5793,-4.4934,3,1
55.9877,-2.5352,3,1
56.0029,-3.7144,3,1
55.7866,-4.0666,2,1
55.7821,-4.0873,3,1
55.6105,-4.1861,2,1
55.5991,-3.8359,3,1
57.1041,-2.1339,3,1
56.8292,-2.4596,2,1
56.5465,-5.976,3,1
55.9339,-3.1741,3,1
55.9352,-3.467,3,1
55.8594,-3.593,3,1
55.9741,-4.203,3,1
55.8632,-4.2576,2,1
55.8197,-4.3308,2,1
55.898,-4.3198,2,1
55.8835,-4.2543,3,1
55.8476,-4.0774,1,1
53.3268,-3.4719,2,1
53.1772,-2.921,2,1
53.1709,-3.1381,3,1
53.0452,-2.9944,3,1
51.7932,-4.0275,3,1
51.6648,-4.1537,3,1
51.5756,-4.0032,3,1
51.6203,-4.0049,3,1
51.5001,-3.2069,3,1
51.4727,-3.2588,3,1
51.5328,-3.3901,3,1
51.6668,-3.2189,3,1
51.6517,-3.0451,2,1
54.5812,-1.3351,3,1
54.5352,-1.5653,2,1
53.3572,-2.5343,2,1
53.3876,-2.5927,3,1
53.7542,-2.4793,3,1
53.8191,-3.0381,3,1
53.768,-0.3273,3,1
53.7434,-0.3433,3,1
53.7437,-0.38,3,1
53.7353,-0.3638,3,1
53.8355,-0.3357,3,1
53.5502,-0.1245,3,1
53.5473,-0.1153,2,1
53.5828,-0.1844,2,1
53.9521,-1.1356,2,1
53.995,-1.094,2,1
53.982,-1.0507,3,1
52.6452,-1.1424,3,1
52.6376,-1.0644,3,1
52.6214,-1.1538,3,1
52.6187,-1.092,3,1
52.6854,-0.4955,2,1
52.9797,-1.1332,3,1
52.9561,-1.1437,3,1
52.1034,-2.5507,2,1
51.3373,-2.32,3,1
51.373,-2.3931,2,1
51.4632,-2.5898,3,1
51.4953,-2.572,3,1
51.498,-2.5859,3,1
51.5072,-2.5573,2,1
50.4128,-4.1605,3,1
50.3814,-4.0376,2,1
50.3684,-4.1458,3,1
50.3959,-4.1761,2,1
50.4516,-3.5631,3,1
51.5885,-1.7992,3,1
51.5851,-1.8039,3,1
51.5695,-1.7674,3,1
51.57,-1.7891,3,1
51.5676,-1.8075,3,1
51.6001,-1.815,3,1
51.5098,0.4578,3,1
51.4646,0.3693,3,1
51.5017,0.319,3,1
51.4761,0.2833,2,1
51.4861,0.3497,3,1
51.3947,0.497,2,1
52.0024,-0.726,3,1
52.0333,-0.6787,3,1
50.8025,-1.0621,3,1
50.8365,-1.0726,3,1
50.8194,-1.0846,3,1
50.9213,-1.3741,1,1
54.7705,-1.45,2,1
54.8002,-1.6701,2,1
53.3264,-2.2357,3,1
53.3105,-2.1883,3,1
53.207,-2.8583,3,1
53.3006,-2.7253,3,1
50.3865,-4.307,2,1
50.8177,-4.5305,3,1
50.0942,-5.5391,3,1
51.6312,-1.8263,3,1
51.4414,-2.001,3,1
52.136,-0.4726,3,1
52.2211,-0.5169,2,1
52.2427,-0.5348,3,1
52.0045,-0.485,3,1
55.1065,-1.565,3,1
50.7278,-1.8504,3,1
50.7198,-1.87,3,1
50.7507,-1.7264,3,1
50.6229,-2.0232,3,1
51.0386,-2.2888,3,1
50.9433,-2.5121,3,1
50.7219,-2.0804,3,1
51.6597,-0.7264,3,1
51.7043,-0.708,3,1
51.5377,-0.617,3,1
51.6382,-0.7796,3,1
53.9912,-2.1388,3,1
53.9214,-1.6651,3,1
54.0719,-1.2181,3,1
53.9477,-1.2766,3,1
53.9783,-1.534,3,1
54.4557,-1.0877,3,1
54.3338,-1.4399,3,1
54.243,-0.3898,3,1
53.5845,-2.382,3,1
53.5901,-2.4327,3,1
53.597,-2.2872,2,1
53.3943,-2.2447,3,1
53.4583,-2.1603,3,1
53.5382,-2.1155,3,1
53.4257,-2.1004,3,1
53.4194,-2.3312,2,1
53.5275,-2.6116,3,1
53.4119,-2.9682,3,1
53.3471,-2.8498,3,1
53.4717,-2.9771,3,1
53.385,-3.0151,3,1
53.3972,-3.0582,3,1
53.5332,-1.3045,3,1
53.486,-1.1323,3,1
53.5291,-1.1886,2,1
53.5997,-0.967,2,1
53.5027,-1.1625,3,1
53.4189,-1.3223,2,1
53.398,-1.3004,3,1
53.3577,-1.3261,3,1
53.44,-1.3221,3,1
53.4088,-1.3652,3,1
53.413,-1.4003,3,1
53.4113,-1.4519,2,1
53.3339,-1.552,2,1
54.9721,-1.5778,3,1
54.9685,-1.6208,3,1
55.008,-1.4622,3,1
52.5019,-1.9272,2,1
52.5086,-1.9036,3,1
52.4865,-1.9422,3,1
52.505,-1.8314,3,1
52.5655,-1.8797,3,1
52.5312,-1.8411,3,1
52.4781,-1.7591,3,1
52.4601,-1.9064,2,1
52.4311,-1.9858,2,1
52.4222,-1.8375,3,1
52.406,-1.5518,3,1
52.3866,-1.4674,3,1
52.5432,-2.0912,3,1
52.5479,-2.0506,2,1
52.4839,-1.968,2,1
52.4975,-1.9634,3,1
52.4996,-1.9527,3,1
52.5004,-1.979,3,1
52.4009,-1.8217,3,1
52.5108,-1.773,3,1
52.4731,-1.7348,3,1
52.579,-1.9726,3,1
52.5955,-1.9702,3,1
52.5636,-2.0775,3,1
52.5946,-2.1831,3,1
52.5868,-2.1254,2,1
52.5954,-2.132,3,1
53.8215,-1.7232,3,1
53.7984,-1.7643,2,1
53.7686,-1.7854,3,1
53.7753,-1.7286,3,1
53.7009,-1.77,3,1
53.7079,-2.1239,3,1
53.6368,-1.7906,3,1
53.7221,-1.5226,3,1
53.8065,-1.6373,2,1
53.7726,-1.5476,3,1
53.8774,-1.3546,2,1
53.7426,-1.626,3,1
53.7212,-1.3637,3,1
51.5125,-0.1069,3,1
51.5987,-0.2612,3,1
51.5759,-0.22,3,1
51.4133,0.1125,2,1
51.5641,-0.2376,3,1
51.5524,-0.2102,3,1
51.546,-0.1758,3,1
51.5404,-0.1395,3,1
51.3292,-0.1268,3,1
51.3767,-0.0343,3,1
51.3746,-0.0493,3,1
51.3978,-0.072,3,1
51.5096,-0.2726,3,1
51.5161,-0.302,3,1
51.6521,-0.0838,3,1
51.6324,-0.0435,3,1
51.6123,-0.1095,3,1
51.6886,-0.1284,3,1
51.6826,-0.0391,3,1
51.6808,-0.0508,3,1
51.6481,-0.0435,3,1
51.4901,0.0687,3,1
51.4378,0.0719,3,1
51.4606,0.053,3,1
51.4749,0.095,3,1
51.4867,0.0204,3,1
51.5512,-0.0308,3,1
51.551,-0.0515,3,1
51.5064,-0.233,3,1
51.5046,-0.2218,3,1
51.4835,-0.2115,3,1
51.5958,-0.1138,3,1
51.5587,0.2503,3,1
51.5909,0.2101,3,1
51.5805,0.1782,3,1
51.5249,0.192,3,1
51.4951,-0.4474,3,1
51.4948,-0.4735,3,1
51.4687,-0.3714,3,1
51.4367,-0.3779,3,1
51.5361,-0.1026,3,1
51.5378,-0.0951,2,1
51.5196,-0.2113,3,1
51.5293,-0.2219,3,1
51.3927,-0.2947,3,1
51.4822,-0.1126,3,1
51.4813,-0.1197,3,1
51.4466,-0.1243,3,1
51.4522,-0.1015,3,1
51.4705,0.0114,3,1
51.4688,-0.0266,2,1
51.4868,-0.0363,3,1
51.4282,-0.0604,2,1
51.3997,-0.2421,3,1
51.4,-0.1665,2,1
51.4062,-0.1531,2,1
51.5409,0.0018,3,1
51.5276,0.0275,3,1
51.5249,0.0137,2,1
51.5544,0.0725,3,1
51.5764,0.0666,3,1
51.4329,-0.2871,3,1
51.4424,-0.0846,2,1
51.4888,-0.0752,3,1
51.5003,-0.0664,3,1
51.5127,0.0001,3,1
51.4996,-0.0097,3,1
51.512,-0.0391,3,1
51.531,-0.0682,3,1
51.5059,-0.0264,3,1
51.513,-0.0419,3,1
51.5894,-0.0188,3,1
51.556,-0.0052,3,1
51.5893,-0.0356,3,1
51.4484,-0.1634,3,1
51.4648,-0.161,3,1
51.431,-0.1649,3,1
51.4672,-0.2182,3,1
51.4471,-0.1493,3,1
51.5164,-0.1306,3,1
51.5252,-0.159,3,1
51.5207,-0.1917,3,1
51.5163,-0.1876,3,1
51.501,-0.1264,3,1
52.2234,-0.0594,2,1
52.6756,0.1361,3,1
54.4893,-2.3882,3,1
54.6819,-2.7869,2,1
54.8942,-2.948,3,1
53.279,-1.6321,3,1
53.3079,-1.3141,3,1
53.1129,-1.5796,3,1
52.7687,-1.547,3,1
50.7938,-3.1281,3,1
50.686,-3.3045,3,1
50.7039,-3.498,2,1
50.5639,-3.6922,2,1
50.8,-4.0538,2,1
50.6898,-3.5054,2,1
50.6977,-3.4887,3,1
51.1022,0.034,2,1
50.8782,0.2333,3,1
51.0395,0.0936,3,1
50.7626,0.2867,3,1
51.9182,0.902,3,1
51.7731,0.5788,2,1
51.8899,0.9052,3,1
51.7942,1.0861,3,1
51.7569,0.5019,3,1
51.6551,0.3617,3,1
51.5573,0.4224,1,1
51.7557,0.1128,3,1
51.7658,0.6794,3,1
51.6689,0.3818,3,1
51.7374,0.485,3,1
51.7203,0.4524,3,1
51.7187,0.5601,3,1
51.8964,-2.176,2,1
51.8255,-2.5001,3,1
51.1274,-1.6232,2,1
50.8539,-1.2075,3,1
50.8704,-1.2587,3,1
51.2129,-1.1713,3,1
50.8069,-1.1896,2,1
51.0066,-1.2741,2,1
51.2807,-0.7427,2,1
51.7766,-0.251,3,1
51.7347,-0.0233,3,1
51.8459,-0.2297,2,1
51.7026,-0.043,3,1
51.7996,-0.1955,3,1
51.7605,-0.5713,3,1
51.7656,-0.4898,3,1
51.1137,0.9587,3,1
51.2788,1.2361,3,1
51.417,0.7458,2,1
51.3473,1.422,3,1
51.1582,0.2436,3,1
51.4346,0.1828,3,1
51.2951,1.0533,3,1
51.3917,1.3938,2,1
51.1738,0.6357,2,1
51.1778,0.8829,2,1
51.1498,0.8697,2,1
53.7827,-2.4097,1,1
53.8853,-2.7333,3,1
53.7246,-2.3281,3,1
53.87,-3.0195,2,1
53.7017,-2.6396,3,1
53.8252,-2.2341,3,1
53.918,-2.1456,3,1
54.0596,-2.8074,3,1
53.7778,-2.6544,3,1
52.627,-1.2011,3,1
52.7276,-1.2173,3,1
53.0308,-0.084,3,1
53.0051,-0.5299,2,1
52.7755,0.0018,2,1
53.2272,-0.602,3,1
52.9827,-0.0252,3,1
53.3983,-0.7771,3,1
52.6044,0.399,3,1
52.6381,1.2809,3,1
52.6639,1.2482,2,1
52.8555,1.3358,2,1
52.3764,1.1151,3,1
52.893,1.1283,3,1
52.7351,0.42,3,1
52.2928,-0.7186,2,1
52.2098,-0.944,3,1
51.9967,-1.1613,2,1
52.2511,-0.9321,3,1
53.1433,-1.1932,3,1
53.0655,-0.7921,3,1
53.1258,-1.2389,3,1
53.1576,-1.2185,3,1
53.0081,-1.285,3,1
51.7872,-1.2702,3,1
51.5787,-1.2688,3,1
51.8034,-1.296,3,1
52.6798,-1.8269,2,1
52.0282,1.0934,3,1
52.1926,0.512,2,1
52.0834,0.9203,3,1
52.2571,0.4024,3,1
52.2454,0.4089,3,1
52.4403,0.6092,3,1
51.4156,-0.4331,2,1
51.2977,-0.5721,3,1
51.2371,-0.8001,3,1
51.3367,-0.5795,2,1
51.2116,-0.6433,2,1
51.3866,-0.5231,3,1
51.3938,-0.4732,3,1
52.3078,-1.5735,3,1
52.3593,-1.5331,3,1
50.8181,-0.4854,3,1
51.131,-0.1695,3,1
50.8319,-0.3213,3,1
50.8877,-0.5768,2,1
50.9351,-0.1956,3,1
50.9581,-0.139,2,1
50.8029,-0.6792,2,1
50.8445,-0.2544,3,1
50.8543,-0.6759,2,1
52.3575,-1.9703,3,1
52.1141,-2.0809,3,1
55.9886,-3.6799,2,1
57.5524,-4.3352,2,1
55.8577,-3.1848,2,1
55.7513,-3.986,2,1
57.1544,-2.0996,3,1
57.1021,-2.0942,3,1
57.2051,-2.2125,2,1
57.5681,-2.11,3,1
57.2379,-2.1045,3,1
55.9451,-3.1843,2,1
56.4652,-2.9613,3,1
56.5582,-3.6041,3,1
55.8432,-4.2621,3,1
55.8523,-4.2652,3,1
55.8079,-4.3479,3,1
52.585,-4.0918,3,1
53.1207,-3.3272,3,1
53.0525,-2.9746,3,1
51.72,-4.126,2,1
51.6724,-3.9493,3,1
51.4217,-3.279,1,1
51.4002,-3.4856,3,1
51.4721,-3.245,3,1
51.7691,-3.7654,3,1
51.8174,-3.6739,2,1
51.693,-3.3393,3,1
54.5555,-1.5484,3,1
53.3702,-2.7291,3,1
53.4237,-2.6466,3,1
53.9584,-0.4448,3,1
53.7431,-0.8849,3,1
53.8527,-0.5267,1,1
54.0221,-0.5345,3,1
53.5708,-0.0831,3,1
53.5869,-0.1842,3,1
53.9638,-1.0872,3,1
52.9268,-1.4857,3,1
52.6612,-1.125,3,1
52.9682,-1.1842,3,1
52.0993,-2.5687,3,1
52.0756,-2.7346,3,1
52.7179,-2.4703,3,1
52.7681,-2.3779,3,1
51.444,-2.6227,3,1
51.4796,-2.617,3,1
51.5022,-2.5091,3,1
50.3711,-4.1172,3,1
51.5611,-1.7613,3,1
51.5945,-1.7773,3,1
52.6106,-0.2459,3,1
51.8994,-0.4158,3,1
51.8838,-0.4474,2,1
51.536,0.7405,3,1
51.3615,-0.7985,2,1
51.3934,-0.7432,2,1
51.4514,-0.9717,3,1
51.501,-0.5819,3,1
51.5016,-0.5903,3,1
51.5201,-0.5995,2,1
51.5518,-0.7257,3,1
51.4527,-0.9325,3,1
52.046,-0.7795,3,1
50.825,-0.1528,2,1
54.6254,-1.5573,2,1
54.7058,-1.5581,1,1
54.8336,-1.3393,2,1
53.2622,-2.8775,3,1
53.2418,-2.9072,3,1
52.7286,-2.7123,2,1
50.4517,-4.4771,3,1
50.0362,-5.1294,2,1
50.6323,-4.3656,2,1
51.515,-2.122,3,1
51.456,-2.1377,3,1
51.5375,-2.2573,3,1
51.6449,-1.8481,3,1
52.1605,-0.3956,3,1
52.085,-0.522,3,1
51.9118,-0.5178,3,1
52.1098,-0.3045,3,1
52.0297,-0.4929,3,1
55.1876,-1.5516,3,1
50.7672,-1.9787,3,1
51.6247,-0.7676,3,1
51.6158,-0.7708,3,1
51.6346,-0.8796,2,1
51.8144,-0.8103,3,1
51.7578,-0.8031,3,1
54.2897,-0.3909,3,1
50.9333,-2.6638,2,1
51.1259,-3.0019,3,1
51.1378,-2.8647,3,1
53.4817,-2.1722,3,1
53.4431,-2.2469,2,1
53.4885,-2.2462,3,1
53.533,-2.21,3,1
53.5609,-2.1036,3,1
53.5716,-2.0983,3,1
53.4809,-2.2883,3,1
53.3982,-2.176,2,1
53.4011,-2.3243,2,1
53.4952,-2.4946,3,1
53.5494,-2.6195,3,1
53.5076,-2.5185,3,1
53.5276,-2.4831,3,1
53.491,-2.5219,3,1
53.4091,-2.9382,3,1
53.3822,-2.9006,2,1
53.4931,-2.9535,3,1
53.3652,-3.174,3,1
53.5083,-1.3014,2,1
53.5154,-1.0865,3,1
53.6001,-1.0322,2,1
53.4991,-1.0741,3,1
53.4679,-1.2002,2,1
53.3381,-1.1803,3,1
53.3644,-1.4221,3,1
53.3737,-1.4678,3,1
53.4226,-1.4806,3,1
53.3544,-1.3521,2,1
54.9773,-1.6114,3,1
54.9802,-1.5744,3,1
54.9796,-1.6405,3,1
55.0317,-1.6317,3,1
55.0098,-1.6206,3,1
52.5019,-1.9268,3,1
52.516,-1.9365,3,1
52.5124,-1.8345,3,1
52.5329,-1.8399,2,1
52.4836,-1.8082,3,1
52.481,-1.8562,3,1
52.5291,-1.845,2,1
52.4075,-1.9517,2,1
52.4743,-1.8883,3,1
52.407,-1.4993,3,1
52.4888,-1.9502,2,1
52.5416,-1.9995,3,1
52.5126,-2.0596,3,1
52.5307,-2.0549,3,1
52.371,-1.7925,3,1
52.577,-2.0074,3,1
52.5778,-1.9872,3,1
52.6172,-2.0044,2,1
52.6102,-1.9851,3,1
53.7952,-1.8082,3,1
53.7988,-1.793,2,1
53.7945,-1.7564,3,1
53.7922,-1.7302,3,1
53.6969,-2.1048,3,1
53.7259,-1.8895,3,1
53.6468,-1.7269,2,1
53.7072,-1.6745,1,1
53.6321,-1.6625,3,1
53.7122,-1.635,3,1
53.8271,-1.663,3,1
53.7622,-1.431,2,1
53.7995,-1.4643,3,1
53.7987,-1.5276,3,1
53.8245,-1.5783,2,1
53.8003,-1.4829,2,1
53.7024,-1.409,3,1
51.5126,-0.1043,2,1
51.5303,0.1473,3,1
51.5357,0.0771,2,1
51.6228,-0.2834,3,1
51.5872,-0.2296,3,1
51.5975,-0.1792,3,1
51.6371,-0.1723,2,1
51.5769,-0.2179,3,1
51.6152,-0.1459,3,1
51.6288,-0.1618,2,1
51.4679,0.1421,3,1
51.4601,0.1612,3,1
51.563,-0.2793,3,1
51.5656,-0.2772,3,1
51.5525,-0.2572,3,1
51.5708,-0.2321,3,1
51.586,-0.277,3,1
51.4098,-0.0448,3,1
51.414,0.0454,2,1
51.4124,-0.0578,3,1
51.3993,-0.018,3,1
51.3584,0.1225,3,1
51.316,0.0329,3,1
51.5187,-0.1327,3,1
51.55,-0.1537,2,1
51.5465,-0.1324,3,1
51.5285,-0.132,1,1
51.3859,-0.0993,2,1
51.3385,-0.1168,3,1
51.3734,-0.0986,3,1
51.5055,-0.2868,3,1
51.5382,-0.3255,3,1
51.5028,-0.3763,3,1
51.6661,-0.0432,2,1
