la,lo,s,n
51.3509,1.0649,3,1
53.6041,-2.8415,3,1
53.7762,-2.7089,2,1
53.9693,-2.7438,3,1
53.7801,-2.2514,3,1
53.7504,-2.41,3,1
53.7794,-2.3289,2,1
53.7907,-2.2673,3,1
53.7691,-2.188,3,1
53.763,-2.7407,3,1
53.7653,-2.7102,3,1
53.7025,-2.3515,3,1
53.6598,-2.1746,2,1
52.7431,-1.0649,3,1
53.4149,-0.5967,2,1
53.1178,0.0181,3,1
53.2225,-0.5439,3,1
53.2524,-0.5385,3,1
52.7871,-0.6107,3,1
53.1336,-0.205,3,1
52.5111,1.4722,2,1
52.6735,1.6858,3,1
52.6194,1.3036,3,1
52.416,0.7491,3,1
52.7123,1.4099,2,1
52.4689,1.2671,3,1
52.9359,1.1963,3,1
52.6148,1.718,3,1
53.1299,-1.2465,3,1
53.0317,-1.2484,3,1
53.1718,-1.2415,3,1
52.0994,-1.3056,3,1
51.9002,-1.1666,3,1
51.7615,-1.2001,2,1
51.7605,-1.2357,3,1
51.7704,-1.2583,3,1
53.0085,-2.2248,3,1
52.9955,-2.3104,3,1
52.3928,0.6727,3,1
52.0604,1.1448,3,1
52.0475,0.7441,3,1
51.4029,-0.3719,3,1
51.1708,-0.5115,2,1
51.237,-0.5772,2,1
51.1873,-0.6509,2,1
51.2375,-0.3147,2,1
51.309,-0.4731,3,1
51.3206,-0.5556,3,1
51.3486,-0.2616,3,1
51.1418,-0.2815,2,1
51.4063,-0.4059,3,1
51.2196,-0.78,3,1
52.3567,-1.8836,3,1
52.4348,-1.4242,3,1
52.1695,-1.7173,3,1
52.2564,-1.5711,3,1
50.9896,-0.1983,3,1
51.1163,-0.1878,3,1
50.9132,-0.1464,3,1
50.8212,-0.5416,3,1
51.001,-0.2592,3,1
51.0739,-0.3671,3,1
55.7724,-4.318,3,1
57.146,-4.9584,3,1
55.6086,-4.6401,3,1
55.4547,-4.5889,2,1
55.6487,-3.8892,2,1
55.8248,-4.2036,3,1
57.6944,-2.0151,3,1
55.9265,-3.4348,3,1
56.4714,-2.9302,3,1
55.8314,-4.1746,3,1
55.8595,-4.3385,2,1
52.9816,-3.9298,3,1
53.3261,-3.4098,3,1
53.0185,-3.1967,3,1
52.3668,-4.0649,3,1
52.1513,-4.3627,3,1
51.7978,-5.027,2,1
51.6822,-4.247,1,1
51.471,-3.3297,2,1
51.5839,-3.4591,3,1
51.7999,-3.171,3,1
51.6272,-2.6792,3,1
51.7681,-2.8346,3,1
51.5952,-2.9966,3,1
52.5497,-3.2369,2,1
51.7345,-3.3634,3,1
54.6772,-1.1982,2,1
54.661,-1.2428,3,1
54.5218,-1.2085,3,1
54.5926,-1.0591,3,1
54.5816,-1.1691,3,1
53.3516,-2.677,3,1
53.3425,-2.6693,3,1
53.3902,-2.6119,3,1
53.4656,-2.4936,2,1
53.4083,-2.5951,3,1
53.6337,-2.4039,2,1
53.8108,-3.0369,1,1
53.808,-3.0458,2,1
53.8147,-0.5177,3,1
54.0611,-0.5915,3,1
53.7076,-0.8744,3,1
53.768,-0.7092,2,1
53.5453,-0.012,1,1
53.5579,-0.4896,3,1
52.905,-1.48,3,1
52.9408,-1.5037,3,1
52.6243,-1.1343,3,1
52.9848,-1.1815,3,1
52.9511,-1.1748,3,1
52.2973,-2.7565,1,1
51.3833,-2.363,2,1
51.4551,-2.6035,3,1
51.4584,-2.5841,3,1
51.4383,-2.5828,3,1
51.4579,-2.5632,3,1
51.4212,-2.6098,3,1
51.4369,-2.634,3,1
51.527,-2.5764,3,1
51.5068,-2.5544,3,1
50.3707,-4.1378,2,1
50.4903,-3.5398,3,1
51.547,-1.8434,3,1
51.5657,-1.7778,3,1
52.5568,-0.2536,3,1
52.5779,-0.1202,3,1
52.5824,-0.2652,2,1
51.5478,0.7155,3,1
51.4847,0.3429,2,1
51.5069,0.2679,2,1
51.4837,0.2857,3,1
51.4924,0.2929,3,1
51.3949,0.4973,3,1
51.3524,-0.788,3,1
51.3881,-0.7284,3,1
51.4968,-0.5423,3,1
51.4889,-0.5353,3,1
51.5217,-0.7191,3,1
51.3634,-0.8988,2,1
52.0637,-0.7476,3,1
50.8102,-1.079,3,1
50.8189,-1.0819,3,1
50.9306,-1.4478,3,1
50.9403,-1.3782,3,1
50.6585,-1.1501,3,1
54.8517,-1.5736,3,1
53.2714,-2.2845,3,1
53.3219,-2.1342,3,1
53.3278,-2.397,3,1
53.2887,-2.8968,2,1
53.1738,-2.8636,2,1
53.1974,-2.8429,3,1
53.2629,-2.8889,2,1
52.9034,-2.4918,3,1
52.4496,-2.4246,2,1
50.434,-4.2535,2,1
50.5164,-4.2528,2,1
50.368,-4.2525,3,1
51.2611,-2.1999,2,1
51.3551,-2.2388,3,1
51.2131,-2.1828,3,1
51.5449,-1.8551,3,1
51.1845,-2.1076,2,1
52.0942,-0.5303,3,1
51.9472,-0.4467,2,1
51.8868,-0.5306,3,1
52.0555,-0.499,3,1
55.1826,-1.5847,3,1
54.983,-2.141,3,1
50.7325,-1.9914,3,1
50.7199,-1.9056,3,1
50.5424,-2.4448,3,1
50.7201,-2.6109,3,1
50.9415,-2.5845,3,1
50.6142,-2.4869,3,1
50.7786,-1.8821,2,1
52.3957,-0.7245,2,1
52.2963,-0.6,3,1
53.7621,-1.0624,3,1
54.2701,-0.3977,3,1
53.7839,-1.0703,3,1
51.0214,-3.247,3,1
53.5913,-2.478,3,1
53.6036,-2.4056,3,1
53.5477,-2.294,2,1
53.5968,-2.3097,3,1
53.5418,-2.2838,3,1
53.5027,-2.1866,3,1
53.479,-2.2535,3,1
53.4261,-2.2455,3,1
53.593,-2.2123,3,1
53.592,-2.1852,3,1
53.6436,-2.0928,2,1
53.4792,-2.2833,3,1
53.4955,-2.3827,3,1
53.5204,-2.366,3,1
53.42,-2.1628,2,1
53.4662,-2.9145,3,1
53.4229,-2.7906,2,1
53.3587,-2.8368,2,1
53.4176,-2.8731,3,1
53.4301,-2.9737,3,1
53.4204,-2.9246,3,1
53.4069,-2.9199,3,1
53.3692,-2.9098,3,1
53.4675,-3.0027,2,1
53.4748,-3.0264,1,1
53.3847,-3.0291,3,1
53.5426,-1.526,3,1
53.5876,-1.2139,3,1
53.5466,-1.1462,3,1
53.4344,-1.33,3,1
53.4316,-1.1942,2,1
53.5062,-1.327,2,1
53.3817,-1.2781,2,1
53.4363,-1.5387,3,1
53.4133,-1.483,3,1
53.3278,-1.3577,3,1
53.4565,-1.4448,2,1
54.9744,-1.6463,3,1
54.9914,-1.4219,3,1
55.0044,-1.4371,3,1
54.9247,-1.4082,3,1
54.9349,-1.3947,2,1
54.9287,-1.5594,2,1
52.5165,-1.7992,3,1
52.4756,-1.7909,3,1
52.4001,-1.9616,3,1
52.5323,-1.8636,3,1
52.4523,-1.8877,2,1
52.44,-1.8929,3,1
52.4446,-1.9783,3,1
52.4704,-1.857,3,1
52.4786,-1.8729,3,1
52.4793,-1.8995,2,1
52.5124,-1.894,3,1
52.4694,-1.9433,2,1
52.4734,-1.9653,3,1
52.4104,-1.8472,3,1
52.4737,-1.9036,3,1
52.4066,-1.5363,3,1
52.4214,-1.5347,3,1
52.4977,-2.1642,3,1
52.4721,-2.1274,3,1
52.5035,-2.1025,3,1
52.5452,-1.9466,3,1
52.5142,-2.0505,3,1
52.4004,-1.8268,3,1
52.4039,-1.7531,3,1
52.4376,-1.8045,3,1
52.6035,-1.9649,2,1
52.5955,-2.0507,3,1
53.8234,-1.7293,3,1
53.8339,-1.7789,3,1
53.8081,-1.7771,3,1
53.6657,-1.7728,3,1
53.834,-1.5338,2,1
53.8006,-1.5849,3,1
53.7951,-1.5687,3,1
53.7994,-1.4814,3,1
53.8742,-1.6296,3,1
53.6764,-1.5013,3,1
54.9342,-1.5948,3,1
51.5164,-0.0836,3,1
51.5355,0.093,3,1
51.5873,-0.2256,3,1
51.5457,-0.2354,3,1
51.5627,-0.2796,3,1
51.5357,-0.2443,3,1
51.5457,-0.2151,3,1
51.5468,-0.1911,2,1
51.5194,-0.1326,2,1
51.5419,-0.1722,3,1
51.3213,-0.1378,3,1
51.3804,-0.0872,3,1
51.3943,-0.0937,2,1
51.3701,-0.0861,3,1
51.3194,-0.1435,2,1
51.3749,-0.1193,2,1
51.3873,-0.1073,3,1
51.5017,-0.364,3,1
51.53,-0.2678,3,1
51.5269,-0.3423,3,1
51.481,-0.0087,3,1
51.4916,0.0695,3,1
51.5501,-0.0361,3,1
51.5559,-0.056,3,1
51.4865,-0.1982,3,1
51.484,-0.2072,2,1
51.4929,-0.2343,2,1
51.4938,-0.2239,3,1
51.476,-0.2059,3,1
51.5782,-0.0823,2,1
51.5894,-0.0637,3,1
51.5864,-0.0894,3,1
51.5526,0.2037,3,1
51.5205,0.2058,3,1
51.5765,0.1776,3,1
51.5091,-0.474,3,1
51.5176,-0.4329,3,1
51.5155,-0.3981,3,1
51.4981,-0.453,3,1
51.5669,-0.1081,3,1
51.5666,-0.1264,3,1
51.5665,-0.1076,3,1
51.5058,-0.2108,3,1
51.4885,-0.1769,3,1
51.4864,-0.1246,3,1
51.4231,-0.1296,3,1
51.4627,-0.1355,3,1
51.4454,-0.1247,3,1
51.448,-0.0179,3,1
51.4093,-0.2277,3,1
51.4091,-0.1956,3,1
51.5252,0.0297,2,1
51.5498,0.0051,3,1
51.5286,0.0407,3,1
51.544,0.0043,3,1
51.5234,0.0676,3,1
51.5168,0.0157,3,1
51.5936,0.0376,3,1
51.5704,0.1198,3,1
51.5996,0.078,2,1
51.5883,0.0284,3,1
51.5563,0.0943,2,1
51.5902,0.0319,2,1
51.5618,0.0576,3,1
51.4972,-0.0993,2,1
51.4989,-0.0563,3,1
51.4591,-0.075,2,1
51.4666,-0.0547,3,1
51.372,-0.1674,3,1
51.5176,-0.0097,3,1
51.5092,-0.0032,3,1
51.5153,-0.0718,3,1
51.5177,-0.0657,3,1
51.5765,-0.0077,3,1
51.462,-0.2166,3,1
51.45,-0.2025,3,1
51.454,-0.211,3,1
51.4252,-0.1643,2,1
51.4422,-0.1872,3,1
51.506,-0.1514,3,1
51.5237,-0.175,3,1
51.5018,-0.168,3,1
51.5072,-0.1327,3,1
51.5091,-0.1369,3,1
51.522,-0.1587,2,1
52.2258,-0.1896,3,1
52.2414,0.1592,3,1
54.4113,-2.9486,3,1
54.2459,-2.7175,2,1
54.421,-3.0117,3,1
54.6398,-3.5459,2,1
53.0694,-1.6485,1,1
53.2843,-1.8897,2,1
53.2602,-1.9089,3,1
52.9895,-1.3196,3,1
53.0502,-1.4062,2,1
53.0872,-1.3963,3,1
50.9814,-4.3319,3,1
50.4354,-3.6917,3,1
50.7983,0.2826,3,1
50.7944,0.2567,2,1
50.8463,0.457,3,1
50.7768,0.2978,3,1
51.6638,0.3714,3,1
51.7369,0.4735,3,1
51.628,0.3698,3,1
51.5658,0.5422,3,1
51.5795,0.5867,3,1
51.8028,1.1591,3,1
51.9503,0.8801,3,1
51.9748,0.5939,3,1
51.6757,0.1377,2,1
51.8694,0.9641,2,1
51.8467,-2.1726,3,1
50.8359,-1.1869,3,1
50.9064,-1.1943,2,1
51.2693,-0.7517,3,1
50.9675,-1.3538,2,1
51.0757,-1.1975,3,1
51.2248,-1.5676,3,1
50.8158,-1.1732,3,1
51.2207,-1.1182,3,1
51.0127,-0.9231,3,1
50.865,-1.012,3,1
51.2807,-1.1059,2,1
51.8196,-0.4151,3,1
51.7779,-0.4538,3,1
51.8071,-0.2607,3,1
51.7701,-0.2366,2,1
51.7002,-0.4445,3,1
51.9086,-0.2057,3,1
51.7615,-0.0114,3,1
51.8335,-0.4192,2,1
51.2979,0.5026,3,1
51.3821,1.4101,2,1
51.117,0.4695,2,1
51.4376,0.2355,3,1
51.1464,0.8488,2,1
51.2817,0.4367,3,1
51.0944,0.6344,3,1
51.298,0.9085,2,1
51.278,1.0849,2,1
51.3763,0.6279,3,1
51.2035,0.2698,3,1
51.3424,1.4105,3,1
51.1235,0.2482,3,1
51.4067,0.8293,3,1
51.3294,0.6616,3,1
51.2671,0.3604,3,1
51.4422,0.2379,3,1
51.2156,0.0993,3,1
51.3613,1.4122,3,1
51.0909,1.1253,3,1
53.8477,-2.9932,2,1
53.8231,-2.6586,3,1
53.8229,-2.235,2,1
53.8544,-2.1801,2,1
53.6938,-2.2528,3,1
53.8324,-2.2607,3,1
53.5952,-2.9426,3,1
53.9182,-3.0356,3,1
53.5846,-2.9085,2,1
53.6982,-2.7137,3,1
52.5299,-0.9685,3,1
52.5757,-1.1634,3,1
52.5636,-1.3193,2,1
52.6353,-1.2396,3,1
52.6142,-1.1679,1,1
53.0054,-0.4146,3,1
52.6994,-0.2676,2,1
52.9768,-0.0223,3,1
53.2592,-0.6962,3,1
53.0763,-0.6331,3,1
53.1508,0.3446,3,1
52.7949,-0.152,2,1
53.2795,-0.7494,3,1
52.9342,-0.5673,3,1
52.6713,0.9543,3,1
52.4291,0.746,3,1
52.643,1.2863,3,1
52.5607,1.2763,2,1
52.6282,1.3048,3,1
52.9629,-1.0799,2,1
53.2985,-1.1069,3,1
51.7216,-1.2339,3,1
52.1977,1.0262,2,1
52.2225,1.4661,3,1
52.2801,1.3428,2,1
52.1797,0.9998,2,1
52.0688,1.1356,2,1
51.154,-0.4415,3,1
51.3364,-0.2608,3,1
51.3267,-0.5812,2,1
51.391,-0.4794,3,1
51.433,-0.443,2,1
51.1581,-0.5335,3,1
51.3235,-0.1982,3,1
51.2366,-0.3177,2,1
51.253,-0.4837,2,1
51.2637,-0.5728,2,1
51.1612,-0.5345,3,1
51.2524,-0.5616,3,1
51.4326,-0.4539,3,1
51.3383,-0.2662,3,1
51.307,-0.0433,3,1
51.2976,-0.3219,3,1
51.2459,-0.1113,3,1
51.356,-0.4337,3,1
52.5783,-1.5435,3,1
52.5129,-1.5845,3,1
52.3356,-1.5715,2,1
51.9744,-1.5764,2,1
52.3837,-1.2654,3,1
52.5211,-1.4655,3,1
50.9637,-0.4199,3,1
50.8053,-0.5975,2,1
50.8253,-0.4012,3,1
50.8077,-0.3849,3,1
51.0589,-0.2025,3,1
51.1214,-0.1396,3,1
50.8173,-0.5568,3,1
52.3365,-2.2838,3,1
52.4308,-2.0158,3,1
52.2971,-1.9209,3,1
55.0241,-4.3404,3,1
55.7407,-4.2811,3,1
57.1819,-5.8175,2,1
56.186,-3.9628,3,1
56.5728,-4.7593,3,1
55.9395,-3.271,2,1
55.9671,-3.1569,2,1
55.8981,-3.6363,3,1
56.4779,-2.9838,3,1
56.1103,-3.1617,3,1
56.3733,-3.9869,2,1
55.8707,-4.2682,2,1
55.8478,-4.3227,2,1
55.8476,-4.2456,2,1
55.8944,-4.1655,3,1
53.2557,-4.3114,3,1
52.8256,-4.1045,2,1
53.1201,-3.0323,3,1
53.0453,-2.9951,3,1
51.7835,-4.0137,3,1
51.5867,-3.7664,2,1
51.4179,-3.2854,3,1
51.5183,-3.1825,3,1
51.5215,-3.1065,3,1
51.5998,-3.422,2,1
51.7309,-3.0715,3,1
51.8227,-3.0154,3,1
52.6767,-3.4335,2,1
52.2801,-3.0752,3,1
52.239,-3.452,3,1
54.6781,-1.2161,3,1
54.703,-1.2923,3,1
54.7023,-1.215,3,1
54.5122,-1.551,3,1
53.3606,-2.7322,2,1
53.729,-2.473,2,1
53.7966,-2.9867,3,1
53.7584,-0.3518,3,1
53.7935,-0.355,2,1
53.7891,-0.5408,3,1
53.54,-0.0487,3,1
53.5328,-0.5768,2,1
53.5784,-0.6547,2,1
53.9628,-1.0716,3,1
52.9018,-1.4275,3,1
52.9899,-1.1726,3,1
52.9364,-1.2141,3,1
52.9875,-1.1596,3,1
52.0162,-2.6572,2,1
52.0712,-2.7223,2,1
52.0563,-2.7206,3,1
52.7172,-2.4752,3,1
51.3833,-2.3573,3,1
51.3989,-2.4607,3,1
51.4829,-2.6449,3,1
51.4456,-2.6,3,1
51.4839,-2.5875,3,1
51.434,-2.5481,3,1
51.4164,-2.6175,3,1
51.4796,-2.6165,3,1
51.2927,-2.8958,3,1
51.3948,-2.7968,3,1
51.3536,-2.9775,3,1
51.4253,-2.7629,2,1
51.3305,-2.7957,3,1
51.3436,-2.9768,3,1
51.3381,-2.9228,3,1
50.3702,-4.1454,3,1
50.3741,-4.1442,3,1
50.4286,-3.5892,2,1
52.596,-0.2417,3,1
51.8769,-0.4227,3,1
51.9044,-0.4421,3,1
51.3749,0.4897,3,1
51.3781,0.5794,3,1
51.4331,0.5036,2,1
51.4064,0.5099,3,1
51.344,0.5258,3,1
51.4105,0.4928,3,1
51.4036,-1.249,3,1
51.5174,-0.7204,1,1
51.4123,-0.6868,3,1
51.5552,-0.7318,3,1
51.4033,-0.6543,3,1
51.449,-0.8963,3,1
51.4771,-0.8659,3,1
52.0073,-0.7117,3,1
52.06,-0.7839,3,1
50.8328,-0.1649,3,1
50.9338,-1.3741,3,1
50.8989,-1.3856,3,1
50.9158,-1.3654,3,1
50.9178,-1.44,2,1
50.6757,-1.1167,2,1
54.6281,-1.5799,3,1
53.2641,-2.238,2,1
53.0894,-2.4356,2,1
53.0359,-2.5879,3,1
53.1983,-2.8149,3,1
53.2001,-2.5214,3,1
50.2234,-5.275,2,1
50.3561,-4.4844,3,1
50.1852,-5.4199,3,1
50.2605,-5.0491,3,1
50.1989,-5.4008,2,1
51.4461,-1.9961,2,1
51.4704,-1.7099,3,1
51.1622,-1.7759,3,1
51.2069,-2.1888,3,1
52.1385,-0.463,3,1
51.9061,-0.5086,3,1
51.9749,-0.4265,3,1
51.9065,-0.5097,3,1
55.4528,-1.593,3,1
55.0159,-1.7564,3,1
55.5241,-1.7527,3,1
55.0661,-1.579,3,1
55.2252,-1.5603,3,1
50.726,-1.8622,3,1
50.7257,-1.8195,2,1
50.7308,-1.8245,3,1
51.8238,-0.7996,3,1
51.6009,-0.6238,1,1
51.5796,-0.7823,2,1
51.8267,-0.8074,3,1
51.773,-0.9189,3,1
52.389,-0.7504,1,1
52.3453,-0.655,3,1
54.2637,-1.2717,2,1
54.4807,-0.621,3,1
53.6891,-1.1622,1,1
51.0216,-3.0878,3,1
51.0028,-3.2569,3,1
53.5808,-2.4344,3,1
53.5959,-2.4091,3,1
53.5839,-2.2983,3,1
53.5404,-2.2385,3,1
53.5136,-2.2462,2,1
53.5081,-2.1287,3,1
53.584,-2.1126,3,1
53.6188,-2.1476,3,1
53.4824,-2.0947,3,1
53.4525,-2.0164,3,1
53.5116,-2.542,3,1
53.4308,-2.998,3,1
53.3844,-2.9521,3,1
53.3892,-2.894,2,1
53.3936,-2.9371,3,1
53.4821,-3.0387,3,1
53.6392,-2.9909,3,1
53.47,-2.9977,3,1
53.4155,-3.0304,3,1
53.3647,-3.0156,3,1
53.4144,-3.0609,3,1
53.5492,-1.5149,3,1
53.5169,-1.0987,3,1
53.5318,-1.1124,2,1
53.3815,-1.4781,3,1
53.4084,-1.4543,3,1
55.0066,-1.6198,3,1
54.8851,-1.3807,3,1
52.472,-1.8879,3,1
52.4737,-1.7624,3,1
52.4126,-1.9733,3,1
52.4528,-1.8541,3,1
52.4926,-1.9094,3,1
52.542,-1.8383,3,1
52.4993,-1.9078,3,1
52.5572,-1.8265,3,1
52.5048,-1.8704,3,1
52.5219,-1.8443,3,1
52.4958,-1.8709,2,1
52.47,-1.8701,3,1
52.4146,-1.5146,3,1
52.4489,-1.5141,2,1
52.5221,-2.1197,2,1
52.5321,-2.0863,3,1
52.5399,-2.089,3,1
52.5431,-2.0912,3,1
52.5188,-1.9945,2,1
52.4932,-1.9735,3,1
52.4229,-1.7772,2,1
52.5851,-1.9941,3,1
52.5889,-1.9952,3,1
52.6044,-2.1295,3,1
53.8106,-1.7456,3,1
53.8305,-1.732,3,1
53.8716,-1.889,3,1
53.8293,-1.7814,3,1
53.9118,-1.7369,3,1
53.7026,-1.8522,3,1
53.6798,-1.6565,3,1
53.7818,-1.5598,3,1
53.9078,-1.679,2,1
53.8146,-1.5042,3,1
53.732,-1.5772,3,1
53.7808,-1.5591,3,1
53.8188,-1.4918,3,1
53.8017,-1.602,3,1
53.8145,-1.5573,2,1
53.6372,-1.3813,2,1
54.9387,-1.5858,3,1
51.572,0.1388,3,1
51.53,0.1385,3,1
51.5887,-0.2056,3,1
51.5766,-0.1999,3,1
51.6237,-0.2882,3,1
51.6074,-0.1758,3,1
51.606,-0.2148,2,1
51.4205,0.0993,3,1
51.4495,0.1636,3,1
51.5414,-0.2488,3,1
51.5741,-0.2629,3,1
51.557,-0.2461,3,1
51.5487,-0.3057,3,1
51.5588,-0.2179,3,1
51.5443,-0.2721,3,1
51.332,0.0036,3,1
51.4154,-0.0482,2,1
51.4133,-0.0623,3,1
51.5289,-0.1182,3,1
51.5368,-0.1424,2,1
51.3464,-0.1144,3,1
51.3822,-0.115,3,1
51.3772,-0.0271,3,1
51.3978,-0.1024,3,1
51.5522,-0.374,3,1
51.5111,-0.3179,3,1
51.5425,-0.3257,3,1
51.5283,-0.2751,3,1
51.649,-0.055,3,1
51.6146,-0.0679,3,1
51.6721,-0.0398,3,1
51.68,-0.0504,3,1
51.6233,-0.0435,3,1
51.4571,0.043,3,1
51.4836,-0.0003,3,1
51.4801,0.0849,3,1
51.487,0.109,2,1
51.5707,-0.0961,3,1
51.5639,-0.0729,3,1
51.5299,-0.0868,3,1
51.5169,-0.2275,3,1
51.4918,-0.2132,3,1
51.5875,-0.1335,2,1
51.5737,-0.1412,3,1
51.5839,-0.0721,3,1
51.5777,-0.1474,3,1
51.6035,-0.1211,3,1
51.5969,-0.0696,3,1
51.5905,-0.3801,3,1
51.5577,0.2499,3,1
51.4948,-0.4315,2,1
51.5324,-0.4826,3,1
51.5506,-0.4573,3,1
51.485,-0.3793,3,1
51.4368,-0.3912,2,1
51.4955,-0.3058,3,1
51.4382,-0.3909,3,1
51.5486,-0.0843,3,1
51.4121,-0.3006,3,1
51.403,-0.2732,3,1
51.4282,-0.1325,3,1
51.4653,-0.1413,3,1
51.4456,-0.0174,3,1
51.5104,0.068,3,1
51.5419,0.0037,3,1
51.5434,0.0324,3,1
51.5523,0.0252,2,1
51.5322,0.0158,3,1
51.5767,0.0961,3,1
51.5585,0.0699,3,1
51.474,-0.0677,3,1
51.5016,-0.0974,3,1
51.473,-0.0551,3,1
51.4812,-0.0668,3,1
51.505,-0.0757,3,1
51.4519,-0.0869,3,1
51.4936,-0.1007,3,1
51.4668,-0.0557,3,1
51.4824,-0.0945,3,1
51.3697,-0.1833,3,1
51.3476,-0.2029,2,1
51.3646,-0.1506,2,1
51.3847,-0.1896,2,1
51.5235,-0.0116,3,1
51.5268,-0.0554,3,1
51.5323,-0.0623,3,1
51.5192,-0.0595,3,1
51.5243,-0.0369,3,1
51.5637,-0.011,3,1
51.4508,-0.156,3,1
51.4545,-0.16,3,1
51.5239,-0.1785,3,1
51.5238,-0.2,3,1
51.5031,-0.152,3,1
51.5187,-0.1683,3,1
52.3823,-0.2566,3,1
52.2737,-0.0142,2,1
52.204,0.123,3,1
52.2148,0.1108,3,1
52.1521,0.11,3,1
54.1958,-3.0966,3,1
54.4395,-2.972,3,1
54.5299,-3.564,3,1
54.3015,-2.7592,3,1
54.2544,-3.0178,2,1
54.3294,-2.7449,3,1
53.0085,-1.7442,2,1
53.3305,-1.9067,3,1
53.0347,-1.377,3,1
52.867,-1.5698,3,1
53.2508,-1.9378,3,1
53.2272,-1.209,3,1
53.3232,-1.9156,3,1
51.0435,-4.1295,3,1
50.9126,-4.0512,3,1
50.8522,0.4712,3,1
50.8472,0.2426,2,1
51.0004,0.4773,1,1
50.9625,0.5304,2,1
50.9724,0.2342,3,1
50.8279,0.2389,3,1
51.885,0.5666,3,1
51.935,1.2651,3,1
51.5211,0.5611,3,1
51.8842,-2.0873,3,1
51.9787,-2.0719,3,1
51.83,-2.1078,3,1
51.8853,-2.2363,3,1
51.6658,-2.302,3,1
51.8921,-2.0832,3,1
51.725,-2.2286,2,1
51.0979,-0.8537,3,1
50.8505,-1.1755,3,1
50.9166,-1.4857,3,1
51.3051,-0.9033,2,1
50.9911,-1.1988,2,1
50.803,-1.147,3,1
50.998,-1.4853,3,1
51.2619,-1.1141,1,1
51.0939,-1.2718,3,1
51.2678,-1.0444,2,1
50.9166,-1.2003,3,1
50.9911,-1.3212,3,1
51.3091,-0.8093,2,1
50.9661,-1.1328,2,1
51.2617,-0.7759,3,1
51.7683,-0.239,2,1
51.661,-0.4025,3,1
51.7153,-0.2806,2,1
51.6765,-0.2181,3,1
51.6533,-0.421,3,1
51.7401,-0.4681,3,1
51.6946,-0.194,3,1
51.0785,0.66,2,1
51.3621,0.4617,2,1
51.3306,0.6632,2,1
51.4379,0.2356,3,1
51.1469,0.8451,3,1
51.2927,0.4204,3,1
51.1266,0.899,3,1
51.1442,0.8708,3,1
51.0648,0.5043,3,1
51.2447,0.9745,3,1
51.337,0.7379,3,1
51.3848,0.2097,2,1
51.2506,0.1773,3,1
51.2938,0.1668,2,1
51.2252,1.1906,2,1
51.1441,0.6405,3,1
51.3798,0.1867,3,1
53.7385,-2.4319,2,1
53.7653,-2.6286,3,1
53.5478,-2.9937,3,1
53.7501,-2.8935,3,1
53.7597,-2.6868,3,1
53.8697,-3.0267,3,1
53.6548,-2.628,2,1
53.8233,-2.2206,3,1
54.0783,-2.7067,3,1
53.8758,-3.0332,3,1
53.5723,-2.8904,3,1
52.4568,-1.1996,2,1
52.5796,-1.1349,3,1
52.7048,-1.49,3,1
52.7463,-1.5017,1,1
53.1745,-0.6099,3,1
52.795,-0.0538,3,1
53.2507,-0.5008,3,1
52.6466,1.2771,2,1
52.6542,1.4823,3,1
52.3833,1.1058,3,1
52.7739,0.9931,1,1
52.6496,1.3028,2,1
52.6058,1.721,3,1
52.6983,1.6824,3,1
52.7276,1.0903,3,1
53.0966,-0.7813,3,1
53.1314,-1.1722,2,1
51.7479,-1.2373,3,1
51.7525,-1.2058,3,1
53.0338,-2.2095,3,1
52.6852,-2.0316,2,1
52.0683,1.1362,3,1
52.375,1.6449,3,1
52.0275,1.2503,3,1
52.469,1.7269,3,1
52.1001,0.4754,3,1
52.2879,1.591,2,1
52.2703,0.3912,3,1
51.159,-0.6774,3,1
51.3768,-0.3293,2,1
51.369,-0.6871,3,1
51.3731,-0.6932,3,1
51.3911,-0.5157,3,1
51.2681,-0.0192,3,1
51.3393,-0.7481,3,1
51.2339,-0.3368,3,1
51.2224,-0.3202,3,1
51.4206,-0.4193,3,1
51.2361,-0.5793,3,1
52.2833,-1.5468,3,1
52.0209,-1.6151,3,1
52.3364,-1.3908,2,1
52.4884,-1.524,1,1
52.2867,-1.6658,1,1
52.2682,-1.5343,3,1
52.5189,-1.7427,2,1
52.1901,-1.7125,2,1
51.1022,-0.1905,3,1
51.0167,-0.3488,3,1
50.8402,-0.4332,3,1
50.7884,-0.6806,2,1
50.7359,-0.7934,3,1
51.1067,-0.2045,2,1
50.9097,-0.3743,3,1
51.074,-0.3003,3,1
51.0802,-0.0531,3,1
52.2389,-1.9397,3,1
52.1256,-2.3428,2,1
52.1842,-2.2192,3,1
52.103,-2.3302,3,1
55.988,-2.5143,1,1
55.9918,-3.7269,3,1
56.0018,-3.8,3,1
55.6171,-2.8044,2,1
55.609,-2.7976,3,1
55.654,-3.4333,3,1
55.7677,-2.1679,3,1
57.1429,-2.2679,3,1
57.1644,-2.3734,2,1
56.4313,-5.4561,2,1
55.9784,-3.234,2,1
55.9423,-3.2932,2,1
55.862,-3.5483,2,1
56.5625,-2.5845,3,1
56.4894,-2.9173,3,1
55.9532,-4.0474,3,1
56.1343,-3.1419,3,1
55.8508,-4.3487,2,1
55.8126,-4.2454,2,1
55.8586,-4.2417,2,1
55.8688,-4.2379,3,1
55.8349,-4.1719,3,1
55.8512,-4.2989,2,1
55.8854,-4.3596,2,1
